DistType,Model,Bootstrap,Metric,Estimate
RD,linear,410,InterceptAtK,0.051870571754299676
RD,linear,410,SlopePerWord,-0.005452407700939747
RD,linear,410,EffectAtKPlus1,0.046418164053359925
RD,linear,410,EffectAtKPlus10,-0.0026535052550977906
RD,linear,410,TotalChangeKPlus1ToKPlus10,-0.049071669308457716
RD,linear,410,ZeroCrossingDistance,9.513333301425634
RD,linear,411,InterceptAtK,0.03765093243036699
RD,linear,411,SlopePerWord,-0.0036947117978755883
RD,linear,411,EffectAtKPlus1,0.0339562206324914
RD,linear,411,EffectAtKPlus10,0.0007038144516111067
RD,linear,411,TotalChangeKPlus1ToKPlus10,-0.033252406180880295
RD,linear,411,ZeroCrossingDistance,10.190492382116458
RD,linear,412,InterceptAtK,0.04025039047669144
RD,linear,412,SlopePerWord,-0.0050537387472279595
RD,linear,412,EffectAtKPlus1,0.03519665172946348
RD,linear,412,EffectAtKPlus10,-0.010286996995588153
RD,linear,412,TotalChangeKPlus1ToKPlus10,-0.04548364872505163
RD,linear,412,ZeroCrossingDistance,7.964477882591239
RD,linear,413,InterceptAtK,0.038161229845217394
RD,linear,413,SlopePerWord,-0.0036424401815703744
RD,linear,413,EffectAtKPlus1,0.03451878966364702
RD,linear,413,EffectAtKPlus10,0.0017368280295136512
RD,linear,413,TotalChangeKPlus1ToKPlus10,-0.03278196163413337
RD,linear,413,ZeroCrossingDistance,10.476830899873514
RD,linear,414,InterceptAtK,0.04137587847567095
RD,linear,414,SlopePerWord,-0.004330101320179625
RD,linear,414,EffectAtKPlus1,0.03704577715549133
RD,linear,414,EffectAtKPlus10,-0.0019251347261253007
RD,linear,414,TotalChangeKPlus1ToKPlus10,-0.03897091188161663
RD,linear,414,ZeroCrossingDistance,9.555406540453552
RD,linear,415,InterceptAtK,0.04427335289310599
RD,linear,415,SlopePerWord,-0.004853399366905557
RD,linear,415,EffectAtKPlus1,0.03941995352620043
RD,linear,415,EffectAtKPlus10,-0.0042606407759495785
RD,linear,415,TotalChangeKPlus1ToKPlus10,-0.04368059430215001
RD,linear,415,ZeroCrossingDistance,9.122132663344766
RD,linear,416,InterceptAtK,0.02916986251420949
RD,linear,416,SlopePerWord,-0.001750875135446312
RD,linear,416,EffectAtKPlus1,0.027418987378763176
RD,linear,416,EffectAtKPlus10,0.011661111159746367
RD,linear,416,TotalChangeKPlus1ToKPlus10,-0.01575787621901681
RD,linear,416,ZeroCrossingDistance,16.66016149505365
RD,linear,417,InterceptAtK,0.03438456064708428
RD,linear,417,SlopePerWord,-0.00393016980361335
RD,linear,417,EffectAtKPlus1,0.030454390843470926
RD,linear,417,EffectAtKPlus10,-0.004917137389049225
RD,linear,417,TotalChangeKPlus1ToKPlus10,-0.035371528232520155
RD,linear,417,ZeroCrossingDistance,8.748874060217839
RD,linear,418,InterceptAtK,0.033600506747952195
RD,linear,418,SlopePerWord,-0.003917014017768785
RD,linear,418,EffectAtKPlus1,0.029683492730183413
RD,linear,418,EffectAtKPlus10,-0.005569633429735647
RD,linear,418,TotalChangeKPlus1ToKPlus10,-0.03525312615991906
RD,linear,418,ZeroCrossingDistance,8.57809203529268
RD,linear,419,InterceptAtK,0.030538955914093124
RD,linear,419,SlopePerWord,-0.0028202788297672955
RD,linear,419,EffectAtKPlus1,0.027718677084325828
RD,linear,419,EffectAtKPlus10,0.0023361676164201685
RD,linear,419,TotalChangeKPlus1ToKPlus10,-0.02538250946790566
RD,linear,419,ZeroCrossingDistance,10.828346329363798
RD,linear,420,InterceptAtK,0.033867257021476256
RD,linear,420,SlopePerWord,-0.0038062195845769533
RD,linear,420,EffectAtKPlus1,0.030061037436899304
RD,linear,420,EffectAtKPlus10,-0.004194938824293275
RD,linear,420,TotalChangeKPlus1ToKPlus10,-0.034255976261192575
RD,linear,420,ZeroCrossingDistance,8.897872618465987
RD,linear,421,InterceptAtK,0.030243208888565774
RD,linear,421,SlopePerWord,-0.0026912553523896674
RD,linear,421,EffectAtKPlus1,0.027551953536176108
RD,linear,421,EffectAtKPlus10,0.003330655364669099
RD,linear,421,TotalChangeKPlus1ToKPlus10,-0.02422129817150701
RD,linear,421,ZeroCrossingDistance,11.237584297495845
RD,linear,422,InterceptAtK,0.028608287744585605
RD,linear,422,SlopePerWord,-0.002415669207509376
RD,linear,422,EffectAtKPlus1,0.026192618537076228
RD,linear,422,EffectAtKPlus10,0.004451595669491843
RD,linear,422,TotalChangeKPlus1ToKPlus10,-0.021741022867584385
RD,linear,422,ZeroCrossingDistance,11.84280018789558
RD,linear,423,InterceptAtK,0.02896769837928508
RD,linear,423,SlopePerWord,-0.002698754967603115
RD,linear,423,EffectAtKPlus1,0.026268943411681962
RD,linear,423,EffectAtKPlus10,0.0019801487032539283
RD,linear,423,TotalChangeKPlus1ToKPlus10,-0.024288794708428034
RD,linear,423,ZeroCrossingDistance,10.733726746971989
RD,linear,424,InterceptAtK,0.036546067616749826
RD,linear,424,SlopePerWord,-0.003702154202988286
RD,linear,424,EffectAtKPlus1,0.03284391341376154
RD,linear,424,EffectAtKPlus10,-0.0004754744131330313
RD,linear,424,TotalChangeKPlus1ToKPlus10,-0.03331938782689457
RD,linear,424,ZeroCrossingDistance,9.871568177049664
RD,linear,425,InterceptAtK,0.04346311821549896
RD,linear,425,SlopePerWord,-0.004974236157480765
RD,linear,425,EffectAtKPlus1,0.038488882058018196
RD,linear,425,EffectAtKPlus10,-0.006279243359308691
RD,linear,425,TotalChangeKPlus1ToKPlus10,-0.04476812541732689
RD,linear,425,ZeroCrossingDistance,8.737646713884839
RD,linear,426,InterceptAtK,0.03724901504958178
RD,linear,426,SlopePerWord,-0.004476328953166169
RD,linear,426,EffectAtKPlus1,0.03277268609641561
RD,linear,426,EffectAtKPlus10,-0.007514274482079912
RD,linear,426,TotalChangeKPlus1ToKPlus10,-0.04028696057849552
RD,linear,426,ZeroCrossingDistance,8.321331036950498
RD,linear,427,InterceptAtK,0.03434092128817252
RD,linear,427,SlopePerWord,-0.003516533784738767
RD,linear,427,EffectAtKPlus1,0.03082438750343375
RD,linear,427,EffectAtKPlus10,-0.0008244165592151548
RD,linear,427,TotalChangeKPlus1ToKPlus10,-0.0316488040626489
RD,linear,427,ZeroCrossingDistance,9.765559892302756
RD,linear,428,InterceptAtK,0.04684398569271955
RD,linear,428,SlopePerWord,-0.00455296488622102
RD,linear,428,EffectAtKPlus1,0.04229102080649853
RD,linear,428,EffectAtKPlus10,0.001314336830509355
RD,linear,428,TotalChangeKPlus1ToKPlus10,-0.04097668397598918
RD,linear,428,ZeroCrossingDistance,10.288677128718263
RD,linear,429,InterceptAtK,0.0396605721193539
RD,linear,429,SlopePerWord,-0.00483601798759658
RD,linear,429,EffectAtKPlus1,0.03482455413175732
RD,linear,429,EffectAtKPlus10,-0.008699607756611896
RD,linear,429,TotalChangeKPlus1ToKPlus10,-0.04352416188836922
RD,linear,429,ZeroCrossingDistance,8.201080356002675
RD,linear,430,InterceptAtK,0.03293467783130006
RD,linear,430,SlopePerWord,-0.003278027127639233
RD,linear,430,EffectAtKPlus1,0.029656650703660827
RD,linear,430,EffectAtKPlus10,0.0001544065549077267
RD,linear,430,TotalChangeKPlus1ToKPlus10,-0.0295022441487531
RD,linear,430,ZeroCrossingDistance,10.04710350125105
RD,linear,431,InterceptAtK,0.032719783973351735
RD,linear,431,SlopePerWord,-0.003532707501944103
RD,linear,431,EffectAtKPlus1,0.02918707647140763
RD,linear,431,EffectAtKPlus10,-0.0026072910460892967
RD,linear,431,TotalChangeKPlus1ToKPlus10,-0.031794367517496924
RD,linear,431,ZeroCrossingDistance,9.261956716016126
RD,linear,432,InterceptAtK,0.03210444592512991
RD,linear,432,SlopePerWord,-0.0028769314605105326
RD,linear,432,EffectAtKPlus1,0.02922751446461938
RD,linear,432,EffectAtKPlus10,0.0033351313200245883
RD,linear,432,TotalChangeKPlus1ToKPlus10,-0.025892383144594792
RD,linear,432,ZeroCrossingDistance,11.15926686673055
RD,linear,433,InterceptAtK,0.035899940982833126
RD,linear,433,SlopePerWord,-0.003819990939116449
RD,linear,433,EffectAtKPlus1,0.03207995004371668
RD,linear,433,EffectAtKPlus10,-0.002299968408331368
RD,linear,433,TotalChangeKPlus1ToKPlus10,-0.03437991845204805
RD,linear,433,ZeroCrossingDistance,9.397912601105975
RD,linear,434,InterceptAtK,0.034902549877098316
RD,linear,434,SlopePerWord,-0.004437979589650934
RD,linear,434,EffectAtKPlus1,0.03046457028744738
RD,linear,434,EffectAtKPlus10,-0.009477246019411023
RD,linear,434,TotalChangeKPlus1ToKPlus10,-0.039941816306858405
RD,linear,434,ZeroCrossingDistance,7.864513383181997
RD,linear,435,InterceptAtK,0.03538003285996491
RD,linear,435,SlopePerWord,-0.003978460367633093
RD,linear,435,EffectAtKPlus1,0.03140157249233182
RD,linear,435,EffectAtKPlus10,-0.00440457081636602
RD,linear,435,TotalChangeKPlus1ToKPlus10,-0.03580614330869784
RD,linear,435,ZeroCrossingDistance,8.892895640685637
RD,linear,436,InterceptAtK,0.026055090535921855
RD,linear,436,SlopePerWord,-0.0023701433302973124
RD,linear,436,EffectAtKPlus1,0.023684947205624543
RD,linear,436,EffectAtKPlus10,0.002353657232948732
RD,linear,436,TotalChangeKPlus1ToKPlus10,-0.02133128997267581
RD,linear,436,ZeroCrossingDistance,10.993044261442824
RD,linear,437,InterceptAtK,0.04512317246794652
RD,linear,437,SlopePerWord,-0.0051101672160815525
RD,linear,437,EffectAtKPlus1,0.040013005251864964
RD,linear,437,EffectAtKPlus10,-0.00597849969286901
RD,linear,437,TotalChangeKPlus1ToKPlus10,-0.045991504944733974
RD,linear,437,ZeroCrossingDistance,8.830077482776916
RD,linear,438,InterceptAtK,0.02343534543374063
RD,linear,438,SlopePerWord,-0.0023138650812651465
RD,linear,438,EffectAtKPlus1,0.021121480352475484
RD,linear,438,EffectAtKPlus10,0.00029669462108916633
RD,linear,438,TotalChangeKPlus1ToKPlus10,-0.020824785731386318
RD,linear,438,ZeroCrossingDistance,10.128224684961728
RD,linear,439,InterceptAtK,0.03377325351064063
RD,linear,439,SlopePerWord,-0.003405321582416863
RD,linear,439,EffectAtKPlus1,0.030367931928223766
RD,linear,439,EffectAtKPlus10,-0.0002799623135279969
RD,linear,439,TotalChangeKPlus1ToKPlus10,-0.030647894241751763
RD,linear,439,ZeroCrossingDistance,9.917786820788509
RD,linear,440,InterceptAtK,0.040844039460923874
RD,linear,440,SlopePerWord,-0.0037716163174388076
RD,linear,440,EffectAtKPlus1,0.037072423143485064
RD,linear,440,EffectAtKPlus10,0.0031278762865357967
RD,linear,440,TotalChangeKPlus1ToKPlus10,-0.03394454685694927
RD,linear,440,ZeroCrossingDistance,10.829319852094564
RD,linear,441,InterceptAtK,0.038601078178170836
RD,linear,441,SlopePerWord,-0.004424161134980913
RD,linear,441,EffectAtKPlus1,0.034176917043189925
RD,linear,441,EffectAtKPlus10,-0.00564053317163829
RD,linear,441,TotalChangeKPlus1ToKPlus10,-0.039817450214828215
RD,linear,441,ZeroCrossingDistance,8.72506154284486
RD,linear,442,InterceptAtK,0.03995324891084968
RD,linear,442,SlopePerWord,-0.005773753846396325
RD,linear,442,EffectAtKPlus1,0.03417949506445335
RD,linear,442,EffectAtKPlus10,-0.01778428955311357
RD,linear,442,TotalChangeKPlus1ToKPlus10,-0.05196378461756692
RD,linear,442,ZeroCrossingDistance,6.919804684050812
RD,linear,443,InterceptAtK,0.04378714297085484
RD,linear,443,SlopePerWord,-0.005168563429086427
RD,linear,443,EffectAtKPlus1,0.038618579541768415
RD,linear,443,EffectAtKPlus10,-0.00789849132000943
RD,linear,443,TotalChangeKPlus1ToKPlus10,-0.046517070861777844
RD,linear,443,ZeroCrossingDistance,8.471820762504306
RD,linear,444,InterceptAtK,0.04145397124215771
RD,linear,444,SlopePerWord,-0.005029352773912394
RD,linear,444,EffectAtKPlus1,0.036424618468245316
RD,linear,444,EffectAtKPlus10,-0.00883955649696623
RD,linear,444,TotalChangeKPlus1ToKPlus10,-0.04526417496521155
RD,linear,444,ZeroCrossingDistance,8.24240674807748
RD,linear,445,InterceptAtK,0.03772374041528035
RD,linear,445,SlopePerWord,-0.0035387827948413987
RD,linear,445,EffectAtKPlus1,0.03418495762043895
RD,linear,445,EffectAtKPlus10,0.0023359124668663606
RD,linear,445,TotalChangeKPlus1ToKPlus10,-0.03184904515357259
RD,linear,445,ZeroCrossingDistance,10.660089246017444
RD,linear,446,InterceptAtK,0.03474380657828736
RD,linear,446,SlopePerWord,-0.003585944348806821
RD,linear,446,EffectAtKPlus1,0.031157862229480537
RD,linear,446,EffectAtKPlus10,-0.001115636909780851
RD,linear,446,TotalChangeKPlus1ToKPlus10,-0.03227349913926139
RD,linear,446,ZeroCrossingDistance,9.688886161841284
RD,linear,447,InterceptAtK,0.03142110224763401
RD,linear,447,SlopePerWord,-0.002708782010328971
RD,linear,447,EffectAtKPlus1,0.02871232023730504
RD,linear,447,EffectAtKPlus10,0.004333282144344301
RD,linear,447,TotalChangeKPlus1ToKPlus10,-0.02437903809296074
RD,linear,447,ZeroCrossingDistance,11.599716081922015
RD,linear,448,InterceptAtK,0.03263673081291914
RD,linear,448,SlopePerWord,-0.003768897124003595
RD,linear,448,EffectAtKPlus1,0.02886783368891554
RD,linear,448,EffectAtKPlus10,-0.005052240427116814
RD,linear,448,TotalChangeKPlus1ToKPlus10,-0.03392007411603236
RD,linear,448,ZeroCrossingDistance,8.659491023265193
RD,linear,449,InterceptAtK,0.03683314739236608
RD,linear,449,SlopePerWord,-0.0036068883808731116
RD,linear,449,EffectAtKPlus1,0.03322625901149297
RD,linear,449,EffectAtKPlus10,0.0007642635836349609
RD,linear,449,TotalChangeKPlus1ToKPlus10,-0.032461995427858006
RD,linear,449,ZeroCrossingDistance,10.211890001278599
RD,linear,450,InterceptAtK,0.03209914734251492
RD,linear,450,SlopePerWord,-0.0026372506418681487
RD,linear,450,EffectAtKPlus1,0.02946189670064677
RD,linear,450,EffectAtKPlus10,0.0057266409238334315
RD,linear,450,TotalChangeKPlus1ToKPlus10,-0.02373525577681334
RD,linear,450,ZeroCrossingDistance,12.171443560547152
RD,linear,451,InterceptAtK,0.032266503784463975
RD,linear,451,SlopePerWord,-0.002663834771596807
RD,linear,451,EffectAtKPlus1,0.029602669012867167
RD,linear,451,EffectAtKPlus10,0.005628156068495902
RD,linear,451,TotalChangeKPlus1ToKPlus10,-0.023974512944371265
RD,linear,451,ZeroCrossingDistance,12.11280223852704
RD,linear,452,InterceptAtK,0.03397050871879274
RD,linear,452,SlopePerWord,-0.0033458115420329946
RD,linear,452,EffectAtKPlus1,0.03062469717675974
RD,linear,452,EffectAtKPlus10,0.0005123932984627891
RD,linear,452,TotalChangeKPlus1ToKPlus10,-0.030112303878296953
RD,linear,452,ZeroCrossingDistance,10.153144698087642
RD,linear,453,InterceptAtK,0.033939136037203846
RD,linear,453,SlopePerWord,-0.003869405491998714
RD,linear,453,EffectAtKPlus1,0.03006973054520513
RD,linear,453,EffectAtKPlus10,-0.004754918882783295
RD,linear,453,TotalChangeKPlus1ToKPlus10,-0.03482464942798842
RD,linear,453,ZeroCrossingDistance,8.771150014487839
RD,linear,454,InterceptAtK,0.03744946394628929
RD,linear,454,SlopePerWord,-0.005139197795744123
RD,linear,454,EffectAtKPlus1,0.03231026615054517
RD,linear,454,EffectAtKPlus10,-0.013942514011151937
RD,linear,454,TotalChangeKPlus1ToKPlus10,-0.04625278016169711
RD,linear,454,ZeroCrossingDistance,7.287025219636803
RD,linear,455,InterceptAtK,0.032224989523665634
RD,linear,455,SlopePerWord,-0.0030356930445175605
RD,linear,455,EffectAtKPlus1,0.029189296479148072
RD,linear,455,EffectAtKPlus10,0.0018680590784900288
RD,linear,455,TotalChangeKPlus1ToKPlus10,-0.027321237400658043
RD,linear,455,ZeroCrossingDistance,10.61536494339035
RD,linear,456,InterceptAtK,0.048587485511996875
RD,linear,456,SlopePerWord,-0.005198038682150078
RD,linear,456,EffectAtKPlus1,0.0433894468298468
RD,linear,456,EffectAtKPlus10,-0.0033929013095039054
RD,linear,456,TotalChangeKPlus1ToKPlus10,-0.046782348139350706
RD,linear,456,ZeroCrossingDistance,9.347272785569096
RD,linear,457,InterceptAtK,0.031888670307094136
RD,linear,457,SlopePerWord,-0.0023331551219792396
RD,linear,457,EffectAtKPlus1,0.029555515185114897
RD,linear,457,EffectAtKPlus10,0.00855711908730174
RD,linear,457,TotalChangeKPlus1ToKPlus10,-0.020998396097813156
RD,linear,457,ZeroCrossingDistance,13.667616870687384
RD,linear,458,InterceptAtK,0.03727292866494
RD,linear,458,SlopePerWord,-0.004422729349860754
RD,linear,458,EffectAtKPlus1,0.03285019931507925
RD,linear,458,EffectAtKPlus10,-0.006954364833667542
RD,linear,458,TotalChangeKPlus1ToKPlus10,-0.03980456414874679
RD,linear,458,ZeroCrossingDistance,8.42758525707966
RD,linear,459,InterceptAtK,0.03197565907298654
RD,linear,459,SlopePerWord,-0.0032332265818852974
RD,linear,459,EffectAtKPlus1,0.02874243249110124
RD,linear,459,EffectAtKPlus10,-0.0003566067458664335
RD,linear,459,TotalChangeKPlus1ToKPlus10,-0.029099039236967675
RD,linear,459,ZeroCrossingDistance,9.889705612385972
RD,linear,460,InterceptAtK,0.03717876906931124
RD,linear,460,SlopePerWord,-0.0046354096164951605
RD,linear,460,EffectAtKPlus1,0.03254335945281608
RD,linear,460,EffectAtKPlus10,-0.009175327095640368
RD,linear,460,TotalChangeKPlus1ToKPlus10,-0.041718686548456445
RD,linear,460,ZeroCrossingDistance,8.020600582311031
RD,linear,461,InterceptAtK,0.041415729826181635
RD,linear,461,SlopePerWord,-0.004686978043425321
RD,linear,461,EffectAtKPlus1,0.036728751782756315
RD,linear,461,EffectAtKPlus10,-0.005454050608071574
RD,linear,461,TotalChangeKPlus1ToKPlus10,-0.04218280239082789
RD,linear,461,ZeroCrossingDistance,8.83633962917273
RD,linear,462,InterceptAtK,0.04737486793814239
RD,linear,462,SlopePerWord,-0.0048649488753100935
RD,linear,462,EffectAtKPlus1,0.042509919062832295
RD,linear,462,EffectAtKPlus10,-0.0012746208149585422
RD,linear,462,TotalChangeKPlus1ToKPlus10,-0.04378453987779084
RD,linear,462,ZeroCrossingDistance,9.737999134702665
RD,linear,463,InterceptAtK,0.04923185532141752
RD,linear,463,SlopePerWord,-0.00533959544703205
RD,linear,463,EffectAtKPlus1,0.04389225987438547
RD,linear,463,EffectAtKPlus10,-0.004164099148902978
RD,linear,463,TotalChangeKPlus1ToKPlus10,-0.04805635902328845
RD,linear,463,ZeroCrossingDistance,9.220147071026224
RD,linear,464,InterceptAtK,0.036186509698762456
RD,linear,464,SlopePerWord,-0.004366740489342143
RD,linear,464,EffectAtKPlus1,0.03181976920942031
RD,linear,464,EffectAtKPlus10,-0.007480895194658978
RD,linear,464,TotalChangeKPlus1ToKPlus10,-0.03930066440407929
RD,linear,464,ZeroCrossingDistance,8.286846856844935
RD,linear,465,InterceptAtK,0.032598865545432426
RD,linear,465,SlopePerWord,-0.00414909130948147
RD,linear,465,EffectAtKPlus1,0.028449774235950957
RD,linear,465,EffectAtKPlus10,-0.008892047549382269
RD,linear,465,TotalChangeKPlus1ToKPlus10,-0.037341821785333226
RD,linear,465,ZeroCrossingDistance,7.8568686765070135
RD,linear,466,InterceptAtK,0.03504895991860741
RD,linear,466,SlopePerWord,-0.00352593792877881
RD,linear,466,EffectAtKPlus1,0.0315230219898286
RD,linear,466,EffectAtKPlus10,-0.00021041936918068938
RD,linear,466,TotalChangeKPlus1ToKPlus10,-0.03173344135900929
RD,linear,466,ZeroCrossingDistance,9.94032244088495
RD,linear,467,InterceptAtK,0.03825342269610908
RD,linear,467,SlopePerWord,-0.003489064178838566
RD,linear,467,EffectAtKPlus1,0.03476435851727051
RD,linear,467,EffectAtKPlus10,0.00336278090772342
RD,linear,467,TotalChangeKPlus1ToKPlus10,-0.03140157760954709
RD,linear,467,ZeroCrossingDistance,10.963805976433148
RD,linear,468,InterceptAtK,0.03965804903800368
RD,linear,468,SlopePerWord,-0.003737324992453616
RD,linear,468,EffectAtKPlus1,0.035920724045550065
RD,linear,468,EffectAtKPlus10,0.002284799113467517
RD,linear,468,TotalChangeKPlus1ToKPlus10,-0.03363592493208255
RD,linear,468,ZeroCrossingDistance,10.611346114689242
RD,linear,469,InterceptAtK,0.02751825601823875
RD,linear,469,SlopePerWord,-0.0025221671347887007
RD,linear,469,EffectAtKPlus1,0.02499608888345005
RD,linear,469,EffectAtKPlus10,0.0022965846703517437
RD,linear,469,TotalChangeKPlus1ToKPlus10,-0.022699504213098305
RD,linear,469,ZeroCrossingDistance,10.910560065062517
RD,linear,470,InterceptAtK,0.028603484839505634
RD,linear,470,SlopePerWord,-0.0024947032723861154
RD,linear,470,EffectAtKPlus1,0.02610878156711952
RD,linear,470,EffectAtKPlus10,0.003656452115644481
RD,linear,470,TotalChangeKPlus1ToKPlus10,-0.022452329451475038
RD,linear,470,ZeroCrossingDistance,11.465686182448136
RD,linear,471,InterceptAtK,0.04066048372450553
RD,linear,471,SlopePerWord,-0.004272351708944913
RD,linear,471,EffectAtKPlus1,0.03638813201556062
RD,linear,471,EffectAtKPlus10,-0.002063033364943602
RD,linear,471,TotalChangeKPlus1ToKPlus10,-0.03845116538050422
RD,linear,471,ZeroCrossingDistance,9.517119959804742
RD,linear,472,InterceptAtK,0.029514323696516215
RD,linear,472,SlopePerWord,-0.0022140909505378287
RD,linear,472,EffectAtKPlus1,0.027300232745978387
RD,linear,472,EffectAtKPlus10,0.007373414191137927
RD,linear,472,TotalChangeKPlus1ToKPlus10,-0.01992681855484046
RD,linear,472,ZeroCrossingDistance,13.330221908610772
RD,linear,473,InterceptAtK,0.036229440415565584
RD,linear,473,SlopePerWord,-0.004171390595792364
RD,linear,473,EffectAtKPlus1,0.03205804981977322
RD,linear,473,EffectAtKPlus10,-0.005484465542358055
RD,linear,473,TotalChangeKPlus1ToKPlus10,-0.037542515362131275
RD,linear,473,ZeroCrossingDistance,8.685218893696943
RD,linear,474,InterceptAtK,0.043032757634021396
RD,linear,474,SlopePerWord,-0.005671032708636981
RD,linear,474,EffectAtKPlus1,0.037361724925384414
RD,linear,474,EffectAtKPlus10,-0.013677569452348416
RD,linear,474,TotalChangeKPlus1ToKPlus10,-0.05103929437773283
RD,linear,474,ZeroCrossingDistance,7.588169535415044
RD,linear,475,InterceptAtK,0.03197429984521192
RD,linear,475,SlopePerWord,-0.002966415989780399
RD,linear,475,EffectAtKPlus1,0.02900788385543152
RD,linear,475,EffectAtKPlus10,0.0023101399474079257
RD,linear,475,TotalChangeKPlus1ToKPlus10,-0.026697743908023593
RD,linear,475,ZeroCrossingDistance,10.778764662598432
RD,linear,476,InterceptAtK,0.034229649079190204
RD,linear,476,SlopePerWord,-0.003154675847396791
RD,linear,476,EffectAtKPlus1,0.031074973231793413
RD,linear,476,EffectAtKPlus10,0.0026828906052222892
RD,linear,476,TotalChangeKPlus1ToKPlus10,-0.028392082626571124
RD,linear,476,ZeroCrossingDistance,10.85044890030023
RD,linear,477,InterceptAtK,0.035828016720396386
RD,linear,477,SlopePerWord,-0.003708385008537811
RD,linear,477,EffectAtKPlus1,0.032119631711858575
RD,linear,477,EffectAtKPlus10,-0.0012558333649817233
RD,linear,477,TotalChangeKPlus1ToKPlus10,-0.0333754650768403
RD,linear,477,ZeroCrossingDistance,9.661353025079537
RD,linear,478,InterceptAtK,0.0363450753079242
RD,linear,478,SlopePerWord,-0.0035312849683288164
RD,linear,478,EffectAtKPlus1,0.03281379033959538
RD,linear,478,EffectAtKPlus10,0.001032225624636035
RD,linear,478,TotalChangeKPlus1ToKPlus10,-0.03178156471495935
RD,linear,478,ZeroCrossingDistance,10.292308786714694
RD,linear,479,InterceptAtK,0.017342252469963793
RD,linear,479,SlopePerWord,-0.0001799274486728108
RD,linear,479,EffectAtKPlus1,0.017162325021290982
RD,linear,479,EffectAtKPlus10,0.015542977983235685
RD,linear,479,TotalChangeKPlus1ToKPlus10,-0.001619347038055297
RD,linear,479,ZeroCrossingDistance,96.38469615328023
RD,linear,480,InterceptAtK,0.047272938982324264
RD,linear,480,SlopePerWord,-0.00542448027854116
RD,linear,480,EffectAtKPlus1,0.041848458703783106
RD,linear,480,EffectAtKPlus10,-0.0069718638030873414
RD,linear,480,TotalChangeKPlus1ToKPlus10,-0.04882032250687045
RD,linear,480,ZeroCrossingDistance,8.71474068572661
RD,linear,481,InterceptAtK,0.03794229387068932
RD,linear,481,SlopePerWord,-0.003934894356059894
RD,linear,481,EffectAtKPlus1,0.03400739951462943
RD,linear,481,EffectAtKPlus10,-0.0014066496899096184
RD,linear,481,TotalChangeKPlus1ToKPlus10,-0.03541404920453905
RD,linear,481,ZeroCrossingDistance,9.64251907100293
RD,linear,482,InterceptAtK,0.03727461178110058
RD,linear,482,SlopePerWord,-0.003653367655527331
RD,linear,482,EffectAtKPlus1,0.03362124412557325
RD,linear,482,EffectAtKPlus10,0.0007409352258272717
RD,linear,482,TotalChangeKPlus1ToKPlus10,-0.032880308899745976
RD,linear,482,ZeroCrossingDistance,10.202808831655986
RD,linear,483,InterceptAtK,0.0361962323139216
RD,linear,483,SlopePerWord,-0.0032378051951604857
RD,linear,483,EffectAtKPlus1,0.03295842711876111
RD,linear,483,EffectAtKPlus10,0.0038181803623167435
RD,linear,483,TotalChangeKPlus1ToKPlus10,-0.029140246756444367
RD,linear,483,ZeroCrossingDistance,11.179249563260859
RD,linear,484,InterceptAtK,0.04366489302232054
RD,linear,484,SlopePerWord,-0.005346077752573227
RD,linear,484,EffectAtKPlus1,0.038318815269747314
RD,linear,484,EffectAtKPlus10,-0.009795884503411734
RD,linear,484,TotalChangeKPlus1ToKPlus10,-0.04811469977315905
RD,linear,484,ZeroCrossingDistance,8.167650199495007
RD,linear,485,InterceptAtK,0.0353878228542546
RD,linear,485,SlopePerWord,-0.0037827280912666366
RD,linear,485,EffectAtKPlus1,0.03160509476298796
RD,linear,485,EffectAtKPlus10,-0.002439458058411767
RD,linear,485,TotalChangeKPlus1ToKPlus10,-0.034044552821399725
RD,linear,485,ZeroCrossingDistance,9.355106156309818
RD,linear,486,InterceptAtK,0.038387620543947454
RD,linear,486,SlopePerWord,-0.004423117674682392
RD,linear,486,EffectAtKPlus1,0.03396450286926506
RD,linear,486,EffectAtKPlus10,-0.005843556202876465
RD,linear,486,TotalChangeKPlus1ToKPlus10,-0.03980805907214153
RD,linear,486,ZeroCrossingDistance,8.678860335024645
RD,linear,487,InterceptAtK,0.03671369920948986
RD,linear,487,SlopePerWord,-0.0038806942408030703
RD,linear,487,EffectAtKPlus1,0.03283300496868679
RD,linear,487,EffectAtKPlus10,-0.002093243198540845
RD,linear,487,TotalChangeKPlus1ToKPlus10,-0.034926248167227635
RD,linear,487,ZeroCrossingDistance,9.46060084390785
RD,linear,488,InterceptAtK,0.03624935794539983
RD,linear,488,SlopePerWord,-0.002815290448604203
RD,linear,488,EffectAtKPlus1,0.03343406749679563
RD,linear,488,EffectAtKPlus10,0.008096453459357798
RD,linear,488,TotalChangeKPlus1ToKPlus10,-0.025337614037437832
RD,linear,488,ZeroCrossingDistance,12.875885670472101
RD,linear,489,InterceptAtK,0.035769141493723705
RD,linear,489,SlopePerWord,-0.004200405050592122
RD,linear,489,EffectAtKPlus1,0.03156873644313159
RD,linear,489,EffectAtKPlus10,-0.006234909012197511
RD,linear,489,TotalChangeKPlus1ToKPlus10,-0.0378036454553291
RD,linear,489,ZeroCrossingDistance,8.515641006736104
RD,linear,490,InterceptAtK,0.03653128240162235
RD,linear,490,SlopePerWord,-0.004954077566816834
RD,linear,490,EffectAtKPlus1,0.031577204834805514
RD,linear,490,EffectAtKPlus10,-0.01300949326654599
