Participant,Story,Story_Version,Word,RT,Word_Condition,WordIndex,SentenceIndex,log_RT,N_Observations,RT_Replaced,StoryNumber,VersionOrder,FreqH,Length,prev_index,lag1_logRT,item_uid,resid_logRT,DistType,MapSentenceIndex,PerturbationID,AnchorDistWordIndex,Distance,AtBoundary,EndDistance,N_K_Spans,DistWordIndex,OriginalWordIndex,DistWord,OriginalWord,ItemID,Condition
P077,Story18,Original,and,410.6999999522268,Original,63,5,6.017863020846192,1,False,18,0,5.282087830355572,3,62.0,5.9178180069399335,Story18_Original_w63,0.043362107321070376,RD,5,RD_Story18_s5_k57,57,6,0,10,1,63,63,and,and,RD_Story18_s5_k57_d6_dw63_ow63,Original
P077,Story18,Original,pretended,445.8000000715256,Original,64,5,6.099870421112211,1,False,18,0,18.036265947990866,9,63.0,6.017863020846192,Story18_Original_w64,0.0839527618491589,RD,5,RD_Story18_s5_k57,57,7,0,10,1,64,64,pretended,pretended,RD_Story18_s5_k57_d7_dw64_ow64,Original
P077,Story18,Original,to,348.5,Original,65,5,5.853638230200579,1,False,18,0,5.216250016992825,2,64.0,6.099870421112211,Story18_Original_w65,-0.1962289435143285,RD,5,RD_Story18_s5_k57,57,8,0,10,1,65,65,to,to,RD_Story18_s5_k57_d8_dw65_ow65,Original
P077,Story18,Original,be,329.8999999761581,Original,66,5,5.798789578162266,1,False,18,0,7.340513795287394,2,65.0,5.853638230200579,Story18_Original_w66,-0.14914212025712548,RD,5,RD_Story18_s5_k57,57,9,0,10,1,66,66,be,be,RD_Story18_s5_k57_d9_dw66_ow66,Original
P077,Story18,Original,dead.,582.8999999999069,Original,67,5,6.3680156450513445,1,False,18,0,12.655444164049937,4,66.0,5.798789578162266,Story18_Original_w67,0.44279025239215386,RD,5,RD_Story18_s5_k57,57,10,1,10,1,67,67,dead.,dead.,RD_Story18_s5_k57_d10_dw67_ow67,Original
P077,Story18,Original,still,353.0,Original,91,6,5.8664680569332965,1,False,18,0,10.231128851183081,5,90.0,5.894127314153306,Story18_Original_w91,-0.09822535733535442,RD,6,RD_Story18_s6_k90,90,1,0,5,1,91,91,still,still,RD_Story18_s6_k90_d1_dw91_ow91,Original
P077,Story18,Original,wouldn’t,428.0999999046326,Original,92,6,6.059356812928131,1,False,18,0,12.693163829999095,8,91.0,5.8664680569332965,Story18_Original_w92,0.1061138086184874,RD,6,RD_Story18_s6_k90,90,2,0,5,1,92,92,wouldn’t,wouldn’t,RD_Story18_s6_k90_d2_dw92_ow92,Original
P077,Story18,Original,come,398.5,Original,93,6,5.98770749823027,1,False,18,0,10.69555437742409,4,92.0,6.059356812928131,Story18_Original_w93,-0.04538780706690293,RD,6,RD_Story18_s6_k90,90,3,0,5,1,93,93,come,come,RD_Story18_s6_k90_d3_dw93_ow93,Original
P077,Story18,Original,near,419.5999999046326,Original,94,6,6.039301876294861,1,False,18,0,12.324238255574564,4,93.0,5.98770749823027,Story18_Original_w94,0.03586803370605374,RD,6,RD_Story18_s6_k90,90,4,0,5,1,94,94,near,near,RD_Story18_s6_k90_d4_dw94_ow94,Original
P077,Story18,Original,you.”,427.6999999284817,Original,95,6,6.058422015065647,1,False,18,0,6.710283551513701,3,94.0,6.039301876294861,Story18_Original_w95,0.03362907466302811,RD,6,RD_Story18_s6_k90,90,5,1,5,1,95,95,you.”,you.”,RD_Story18_s6_k90_d5_dw95_ow95,Original
P078,Story10,Original,wish.,343.899999999905,Original,33,2,5.840350917437944,1,False,10,0,12.693163829999095,4,32.0,5.57063196186905,Story10_Original_w33,0.06751396615630156,RD,2,RD_Story10_s2_k32,32,1,1,1,2,33,33,wish.,wish.,RD_Story10_s2_k32_d1_dw33_ow33,Original
P078,Story10,Original,request,332.1999999997242,Original,65,3,5.805737197178364,1,False,10,0,14.086078518379798,7,64.0,5.67125928295032,Story10_Original_w65,-0.008757564010899443,RD,3,RD_Story10_s3_k64,64,1,0,5,1,65,65,request,request,RD_Story10_s3_k64_d1_dw65_ow65,Original
P078,Story10,Original,but,345.1000000000895,Original,66,3,5.843834230104217,1,False,10,0,7.871548214816321,3,65.0,5.805737197178364,Story10_Original_w66,-0.026331847060562907,RD,3,RD_Story10_s3_k64,64,2,0,5,1,66,66,but,but,RD_Story10_s3_k64_d2_dw66_ow66,Original
P078,Story10,Original,honored,290.2999999998137,Original,67,3,5.670914871029942,1,False,10,0,16.27621674071162,7,66.0,5.843834230104217,Story10_Original_w67,-0.2150226580488539,RD,3,RD_Story10_s3_k64,64,3,0,5,1,67,67,honored,honored,RD_Story10_s3_k64_d3_dw67_ow67,Original
P078,Story10,Original,his,319.4000000000233,Original,68,3,5.766444235780985,1,False,10,0,8.269790471552188,3,67.0,5.670914871029942,Story10_Original_w68,-0.04790794537976417,RD,3,RD_Story10_s3_k64,64,4,0,5,1,68,68,his,his,RD_Story10_s3_k64_d4_dw68_ow68,Original
P078,Story10,Original,promise.,314.8999999999069,Original,69,3,5.752255128106683,1,False,10,0,14.250681648604482,7,68.0,5.766444235780985,Story10_Original_w69,-0.1016444053499761,RD,3,RD_Story10_s3_k64,64,5,1,5,1,69,69,promise.,promise.,RD_Story10_s3_k64_d5_dw69_ow69,Original
P078,Story10,Original,the,309.1999999997206,Original,88,5,5.733988316712363,1,False,10,0,4.218934101564037,3,87.0,5.674353663966348,Story10_Original_w88,-0.08178745975945212,RD,5,RD_Story10_s5_k87,87,1,0,16,1,88,88,the,the,RD_Story10_s5_k87_d1_dw88_ow88,Original
P078,Story10,Original,sting,336.7000000001863,Original,89,5,5.819192326167582,1,False,10,0,17.27392856411635,5,88.0,5.733988316712363,Story10_Original_w89,-0.021271069941787957,RD,5,RD_Story10_s5_k87,87,2,0,16,1,89,89,sting,sting,RD_Story10_s5_k87_d2_dw89_ow89,Original
P078,Story10,Original,will,306.6000000000895,Original,90,5,5.725543966438005,1,False,10,0,8.470089122038019,4,89.0,5.819192326167582,Story10_Original_w90,-0.15019227993820206,RD,5,RD_Story10_s5_k87,87,3,0,16,1,90,90,will,will,RD_Story10_s5_k87_d3_dw90_ow90,Original
P078,Story10,Original,remain,251.1999999999571,Original,91,5,5.526249434593873,1,False,10,0,13.852617227929352,6,90.0,5.725543966438005,Story10_Original_w91,-0.3107181600299498,RD,5,RD_Story10_s5_k87,87,4,0,16,1,91,91,remain,remain,RD_Story10_s5_k87_d4_dw91_ow91,Original
P078,Story10,Original,in,332.8000000000466,Original,92,5,5.807541708947193,1,False,10,0,5.748553568441418,2,91.0,5.526249434593873,Story10_Original_w92,0.053078285496584776,RD,5,RD_Story10_s5_k87,87,5,0,16,1,92,92,in,in,RD_Story10_s5_k87_d5_dw92_ow92,Original
P078,Story10,Original,the,348.4000000003725,Original,93,5,5.853351244979416,1,False,10,0,4.218934101564037,3,92.0,5.807541708947193,Story10_Original_w93,-0.017561865967384627,RD,5,RD_Story10_s5_k87,87,6,0,16,1,93,93,the,the,RD_Story10_s5_k87_d6_dw93_ow93,Original
P078,Story10,Original,wound,702.5000000001164,Original,94,5,6.554645401208067,1,False,10,0,15.810553168362809,5,93.0,5.853351244979416,Story10_Original_w94,0.6647680077634197,RD,5,RD_Story10_s5_k87,87,7,0,16,1,94,94,wound,wound,RD_Story10_s5_k87_d7_dw94_ow94,Original
P078,Story10,Original,you,335.8999999999069,Original,95,5,5.81681349661797,1,False,10,0,6.710283551513701,3,94.0,6.554645401208067,Story10_Original_w95,-0.36338642887444816,RD,5,RD_Story10_s5_k87,87,8,0,16,1,95,95,you,you,RD_Story10_s5_k87_d8_dw95_ow95,Original
P078,Story10,Original,"inflict,",669.2000000001863,Original,96,5,6.506082969112947,1,False,10,0,18.800637699497724,7,95.0,5.81681349661797,Story10_Original_w96,0.6313315132301716,RD,5,RD_Story10_s5_k87,87,9,0,16,1,96,96,"inflict,","inflict,",RD_Story10_s5_k87_d9_dw96_ow96,Original
P078,Story10,Original,and,254.6999999997206,Original,97,5,5.540086381984314,1,False,10,0,5.282087830355572,3,96.0,6.506082969112947,Story10_Original_w97,-0.6200096140470741,RD,5,RD_Story10_s5_k87,87,10,0,16,1,97,97,and,and,RD_Story10_s5_k87_d10_dw97_ow97,Original
P078,Story11,Original,for,239.8000000000484,Original,44,3,5.479805242593615,1,False,11,0,6.6152870375779536,3,43.0,5.432411101028523,Story11_Original_w44,-0.2358108835255246,RD,3,RD_Story11_s3_k43,43,1,0,2,2,44,44,for,for,RD_Story11_s3_k43_d1_dw44_ow44,Original
P078,Story11,Original,days.,272.899999999905,Original,45,3,5.609105427713945,1,False,11,0,11.262683585057927,4,44.0,5.479805242593615,Story11_Original_w45,-0.12613097765777415,RD,3,RD_Story11_s3_k43,43,2,1,2,2,45,45,days.,days.,RD_Story11_s3_k43_d2_dw45_ow45,Original
P078,Story11,Original,cook,290.3999999999069,Original,54,4,5.67125928295032,1,False,11,0,14.44936564302822,4,53.0,5.674696893761584,Story11_Original_w54,-0.1446585841725332,RD,4,RD_Story11_s4_k53,53,1,0,14,1,54,54,cook,cook,RD_Story11_s4_k53_d1_dw54_ow54,Original
P078,Story11,Original,noticed,287.0999999999767,Original,55,4,5.659830587126937,1,False,11,0,14.515404404591045,7,54.0,5.67125928295032,Story11_Original_w55,-0.1546641740623267,RD,4,RD_Story11_s4_k53,53,2,0,14,1,55,55,noticed,noticed,RD_Story11_s4_k53_d2_dw55_ow55,Original
P078,Story11,Original,him,286.5,Original,56,4,5.6577385361547945,1,False,11,0,9.598413219013558,3,55.0,5.659830587126937,Story11_Original_w56,-0.15202496087095163,RD,4,RD_Story11_s4_k53,53,3,0,14,1,56,56,him,him,RD_Story11_s4_k53_d3_dw56_ow56,Original
P078,Story11,Original,and,293.1999999999498,Original,57,4,5.680854970012325,1,False,11,0,5.282087830355572,3,56.0,5.6577385361547945,Story11_Original_w57,-0.1280424574333301,RD,4,RD_Story11_s4_k53,53,4,0,14,1,57,57,and,and,RD_Story11_s4_k53_d4_dw57_ow57,Original
P078,Story11,Original,quickly,295.3000000000502,Original,58,4,5.687991788750047,1,False,11,0,13.287712379549449,7,57.0,5.680854970012325,Story11_Original_w58,-0.1304754056041526,RD,4,RD_Story11_s4_k53,53,5,0,14,1,58,58,quickly,quickly,RD_Story11_s4_k53_d5_dw58_ow58,Original
P078,Story11,Original,threw,272.2999999998137,Original,59,4,5.6069043996790295,1,False,11,0,15.083571662769224,5,58.0,5.687991788750047,Story11_Original_w59,-0.214517302806029,RD,4,RD_Story11_s4_k53,53,6,0,14,1,59,59,threw,threw,RD_Story11_s4_k53_d6_dw59_ow59,Original
P078,Story11,Original,him,270.5,Original,60,4,5.600272098286536,1,False,11,0,9.598413219013558,3,59.0,5.6069043996790295,Story11_Original_w60,-0.18758095700083466,RD,4,RD_Story11_s4_k53,53,7,0,14,1,60,60,him,him,RD_Story11_s4_k53_d7_dw60_ow60,Original
P078,Story11,Original,out,287.6999999999498,Original,61,4,5.661918270557328,1,False,11,0,8.702749878828293,3,60.0,5.600272098286536,Story11_Original_w61,-0.12318913724892333,RD,4,RD_Story11_s4_k53,53,8,0,14,1,61,61,out,out,RD_Story11_s4_k53_d8_dw61_ow61,Original
P078,Story11,Original,of,431.5,Original,62,4,6.067267510523482,1,False,11,0,5.316168825598678,2,61.0,5.661918270557328,Story11_Original_w62,0.25663975199741973,RD,4,RD_Story11_s4_k53,53,9,0,14,1,62,62,of,of,RD_Story11_s4_k53_d9_dw62_ow62,Original
P078,Story11,Original,the,326.4000000001397,Original,63,4,5.78812362309038,1,False,11,0,4.218934101564037,3,62.0,6.067267510523482,Story11_Original_w63,-0.19031106305001178,RD,4,RD_Story11_s4_k53,53,10,0,14,1,63,63,the,the,RD_Story11_s4_k53_d10_dw63_ow63,Original
P078,Story11,Original,dog,344.0,Original,69,5,5.840641657373398,1,False,11,0,12.954288645824258,3,68.0,6.007583928987865,Story11_Original_w69,-0.11308515353489135,RD,5,RD_Story11_s5_k68,68,1,0,11,1,69,69,dog,dog,RD_Story11_s5_k68_d1_dw69_ow69,Original
P078,Story11,Original,landed,279.1999999999534,Original,70,5,5.63192837088805,1,False,11,0,15.810553168362809,6,69.0,5.840641657373398,Story11_Original_w70,-0.25268749339327723,RD,5,RD_Story11_s5_k68,68,2,0,11,1,70,70,landed,landed,RD_Story11_s5_k68_d2_dw70_ow70,Original
P078,Story11,Original,on,315.5999999998603,Original,71,5,5.754475588971276,1,False,11,0,6.942528932361784,2,70.0,5.63192837088805,Story11_Original_w71,-0.04373691765155385,RD,5,RD_Story11_s5_k68,68,3,0,11,1,71,71,on,on,RD_Story11_s5_k68_d3_dw71_ow71,Original
P078,Story11,Original,the,387.8000000000466,Original,72,5,5.960489742808671,1,False,11,0,4.218934101564037,3,71.0,5.754475588971276,Story11_Original_w72,0.11154500302328074,RD,5,RD_Story11_s5_k68,68,4,0,11,1,72,72,the,the,RD_Story11_s5_k68_d4_dw72_ow72,Original
P078,Story11,Original,"ground,",396.0,Original,73,5,5.981414211254481,1,False,11,0,12.79201721692538,6,72.0,5.960489742808671,Story11_Original_w73,0.04718350373567226,RD,5,RD_Story11_s5_k68,68,5,0,11,1,73,73,"ground,","ground,",RD_Story11_s5_k68_d5_dw73_ow73,Original
P078,Story11,Original,limped,311.6000000000931,Original,74,5,5.7417203139968915,1,False,11,0,21.260728233442613,6,73.0,5.981414211254481,Story11_Original_w74,-0.20117272815993825,RD,5,RD_Story11_s5_k68,68,6,0,11,1,74,74,limped,limped,RD_Story11_s5_k68_d6_dw74_ow74,Original
P078,Story11,Original,"away,",366.9000000001397,Original,75,5,5.905089331361617,1,False,11,0,11.227664995879511,4,74.0,5.7417203139968915,Story11_Original_w75,0.06142503444693759,RD,5,RD_Story11_s5_k68,68,7,0,11,1,75,75,"away,","away,",RD_Story11_s5_k68_d7_dw75_ow75,Original
P078,Story11,Original,and,315.2000000000698,Original,76,5,5.753207357983945,1,False,11,0,5.282087830355572,3,75.0,5.905089331361617,Story11_Original_w76,-0.15808862580311,RD,5,RD_Story11_s5_k68,68,8,0,11,1,76,76,and,and,RD_Story11_s5_k68_d8_dw76_ow76,Original
P078,Story11,Original,howled,285.4000000000851,Original,77,5,5.6538917050430335,1,False,11,0,21.658948114661182,6,76.0,5.753207357983945,Story11_Original_w77,-0.1945280110726264,RD,5,RD_Story11_s5_k68,68,9,0,11,1,77,77,howled,howled,RD_Story11_s5_k68_d9_dw77_ow77,Original
P078,Story11,Original,in,327.5999999998603,Original,78,5,5.791793351978487,1,False,11,0,5.748553568441418,2,77.0,5.6538917050430335,Story11_Original_w78,-0.015511560060033958,RD,5,RD_Story11_s5_k68,68,10,0,11,1,78,78,in,in,RD_Story11_s5_k68_d10_dw78_ow78,Original
P078,Story11,Original,ended,347.3000000000466,Original,112,8,5.850188959750162,1,False,11,0,13.553056946070445,5,111.0,6.114124559843895,Story11_Original_w112,-0.1476436596000914,RD,8,RD_Story11_s8_k111,111,1,0,3,1,112,112,ended,ended,RD_Story11_s8_k111_d1_dw112_ow112,Original
P078,Story11,Original,up,352.2999999998137,Original,113,8,5.864483085346663,1,False,11,0,8.673002535434241,2,112.0,5.850188959750162,Story11_Original_w113,-0.024085181753980223,RD,8,RD_Story11_s8_k111,111,2,0,3,1,113,113,up,up,RD_Story11_s8_k111_d2_dw113_ow113,Original
P078,Story11,Original,"outside.""",472.7000000001863,Original,114,8,6.1584609377995845,1,False,11,0,12.455835138357777,7,113.0,5.864483085346663,Story11_Original_w114,0.2639751727421604,RD,8,RD_Story11_s8_k111,111,3,1,3,1,114,114,"outside.""","outside.""",RD_Story11_s8_k111_d3_dw114_ow114,Original
P078,Story14,Original,"cage,",574.4000000001397,Original,39,2,6.353326017734258,1,False,14,0,16.176681067160704,4,38.0,5.863347044327936,Story14_Original_w39,0.4593105521968539,RD,2,RD_Story14_s2_k38,38,1,0,19,2,39,39,"cage,","cage,",RD_Story14_s2_k38_d1_dw39_ow39,Original
P078,Story14,Original,asking,410.0,Original,40,2,6.016157159698353,1,False,14,0,13.420606650046794,6,39.0,6.353326017734258,Story14_Original_w40,-0.08070034429903039,RD,2,RD_Story14_s2_k38,38,2,0,19,2,40,40,asking,asking,RD_Story14_s2_k38_d2_dw40_ow40,Original
P078,Story14,Original,the,360.2000000001008,Original,41,2,5.886659432742135,1,False,14,0,4.218934101564037,3,40.0,6.016157159698353,Story14_Original_w41,-0.07061653371749088,RD,2,RD_Story14_s2_k38,38,3,0,19,2,41,41,the,the,RD_Story14_s2_k38_d3_dw41_ow41,Original
P078,Story14,Original,bird,395.8999999999069,Original,42,2,5.981161654111849,1,False,14,0,14.515404404591045,4,41.0,5.886659432742135,Story14_Original_w42,0.07749530018135165,RD,2,RD_Story14_s2_k38,38,4,0,19,2,42,42,bird,bird,RD_Story14_s2_k38_d4_dw42_ow42,Original
P078,Story14,Original,why,374.1999999999534,Original,43,2,5.924790413839864,1,False,14,0,10.19855324763821,3,42.0,5.981161654111849,Story14_Original_w43,-0.017998074431146094,RD,2,RD_Story14_s2_k38,38,5,0,19,2,43,43,why,why,RD_Story14_s2_k38_d5_dw43_ow43,Original
P078,Story14,Original,she,379.0,Original,44,2,5.937536205082426,1,False,14,0,9.101845834238116,3,43.0,5.924790413839864,Story14_Original_w44,0.018084345336093932,RD,2,RD_Story14_s2_k38,38,6,0,19,2,44,44,she,she,RD_Story14_s2_k38_d6_dw44_ow44,Original
P078,Story14,Original,was,376.3000000000466,Original,45,2,5.930386697599515,1,False,14,0,7.24113401292912,3,44.0,5.937536205082426,Story14_Original_w45,0.005658321068282568,RD,2,RD_Story14_s2_k38,38,7,0,19,2,45,45,was,was,RD_Story14_s2_k38_d7_dw45_ow45,Original
P078,Story14,Original,silent,452.8000000000029,Original,46,2,6.11545052688898,1,False,14,0,15.113945311812742,6,45.0,5.930386697599515,Story14_Original_w46,0.19368191138940194,RD,2,RD_Story14_s2_k38,38,8,0,19,2,46,46,silent,silent,RD_Story14_s2_k38_d8_dw46_ow46,Original
P078,Story14,Original,during,427.6000000000931,Original,47,2,6.058188179151108,1,False,14,0,10.895394956770689,6,46.0,6.11545052688898,Story14_Original_w47,0.05980663449394541,RD,2,RD_Story14_s2_k38,38,9,0,19,2,47,47,during,during,RD_Story14_s2_k38_d9_dw47_ow47,Original
P078,Story14,Original,the,381.9000000000851,Original,48,2,5.945158794231693,1,False,14,0,4.218934101564037,3,47.0,6.058188179151108,Story14_Original_w48,-0.029517220244438036,RD,2,RD_Story14_s2_k38,38,10,0,19,2,48,48,the,the,RD_Story14_s2_k38_d10_dw48_ow48,Original
P078,Story14,Original,good,406.8000000001011,Original,61,3,6.0083216641746535,1,False,14,0,9.565246355078358,4,60.0,6.189290290437902,Story14_Original_w61,-0.020628147633934724,RD,3,RD_Story14_s3_k60,60,1,0,5,1,61,61,good,good,RD_Story14_s3_k60_d1_dw61_ow61,Original
P078,Story14,Original,"reason,""",487.8000000000466,Original,62,3,6.189905485781916,1,False,14,0,12.22420943724329,6,61.0,6.0083216641746535,Story14_Original_w62,0.2358732664433587,RD,3,RD_Story14_s3_k60,60,2,0,5,1,62,62,"reason,""","reason,""",RD_Story14_s3_k60_d2_dw62_ow62,Original
P078,Story14,Original,the,380.2000000001572,Original,63,3,5.940697430054742,1,False,14,0,4.218934101564037,3,62.0,6.189905485781916,Story14_Original_w63,-0.08850706100418915,RD,3,RD_Story14_s3_k60,60,3,0,5,1,63,63,the,the,RD_Story14_s3_k60_d3_dw63_ow63,Original
P078,Story14,Original,bird,387.8000000000466,Original,64,3,5.960489742808671,1,False,14,0,14.515404404591045,4,63.0,5.940697430054742,Story14_Original_w64,0.034452678859778096,RD,3,RD_Story14_s3_k60,60,4,0,5,1,64,64,bird,bird,RD_Story14_s3_k60_d4_dw64_ow64,Original
P078,Story14,Original,replied.,374.8000000000466,Original,65,3,5.926392550364391,1,False,14,0,15.676067836175788,7,64.0,5.960489742808671,Story14_Original_w65,-0.007838157154417047,RD,3,RD_Story14_s3_k60,60,5,1,5,1,65,65,replied.,replied.,RD_Story14_s3_k60_d5_dw65_ow65,Original
P078,Story14,Original,were,379.5,Original,110,6,5.938854596835684,1,False,14,0,8.834853414835639,4,109.0,5.9882092543871925,Story14_Original_w110,-0.0068514648082489416,RD,6,RD_Story14_s6_k109,109,1,0,7,1,110,110,were,were,RD_Story14_s6_k109_d1_dw110_ow110,Original
P078,Story14,Original,"caught,",909.2000000001863,Original,111,6,6.812565091978593,1,False,14,0,13.620501467068578,6,110.0,5.938854596835684,Story14_Original_w111,0.8872909261681583,RD,6,RD_Story14_s6_k109,109,2,0,7,1,111,111,"caught,","caught,",RD_Story14_s6_k109_d2_dw111_ow111,Original
P078,Story14,Original,you,353.5999999998603,Original,112,6,5.868166330763093,1,False,14,0,6.710283551513701,3,111.0,6.812565091978593,Story14_Original_w112,-0.4188074741698138,RD,6,RD_Story14_s6_k109,109,3,0,7,1,112,112,you,you,RD_Story14_s6_k109_d3_dw112_ow112,Original
P078,Story14,Original,might,316.8000000000175,Original,113,6,5.758270659940326,1,False,14,0,11.095518214266104,5,112.0,5.868166330763093,Story14_Original_w113,-0.13773989913677376,RD,6,RD_Story14_s6_k109,109,4,0,7,1,113,113,might,might,RD_Story14_s6_k109_d4_dw113_ow113,Original
P078,Story14,Original,still,366.4999999999345,Original,114,6,5.903998521326527,1,False,14,0,10.231128851183081,5,113.0,5.758270659940326,Story14_Original_w114,0.05348269385524951,RD,6,RD_Story14_s6_k109,109,5,0,7,1,114,114,still,still,RD_Story14_s6_k109_d5_dw114_ow114,Original
P078,Story14,Original,be,344.2000000002226,Original,115,6,5.8412228837780855,1,False,14,0,7.340513795287394,2,114.0,5.903998521326527,Story14_Original_w115,-0.0696215252616863,RD,6,RD_Story14_s6_k109,109,6,0,7,1,115,115,be,be,RD_Story14_s6_k109_d6_dw115_ow115,Original
P078,Story14,Original,"free.""",598.8000000000466,Original,116,6,6.394927652545551,1,False,14,0,11.193476309703684,4,115.0,5.8412228837780855,Story14_Original_w116,0.5100711715130313,RD,6,RD_Story14_s6_k109,109,7,1,7,1,116,116,"free.""","free.""",RD_Story14_s6_k109_d7_dw116_ow116,Original
P078,Story15,Original,animal’s,383.5,Original,25,2,5.949339620807311,1,False,15,0,20.164337532300298,8,24.0,6.134915329512842,Story15_Original_w25,-0.05709998441313857,RD,2,RD_Story15_s2_k24,24,1,0,12,1,25,25,animal’s,animal’s,RD_Story15_s2_k24_d1_dw25_ow25,Original
P078,Story15,Original,calm,381.9000000001397,Original,26,2,5.945158794231836,1,False,15,0,14.814704811633275,4,25.0,5.949339620807311,Story15_Original_w26,0.01554402657695686,RD,2,RD_Story15_s2_k24,24,2,0,12,1,26,26,calm,calm,RD_Story15_s2_k24_d2_dw26_ow26,Original
P078,Story15,Original,and,349.6000000000931,Original,27,2,5.856789643781647,1,False,15,0,5.282087830355572,3,26.0,5.945158794231836,Story15_Original_w27,-0.07109434065386022,RD,2,RD_Story15_s2_k24,24,3,0,12,1,27,27,and,and,RD_Story15_s2_k24_d3_dw27_ow27,Original
P078,Story15,Original,gentle,383.1999999999534,Original,28,2,5.9485570460965835,1,False,15,0,16.044043298582586,6,27.0,5.856789643781647,Story15_Original_w28,0.05725622050497403,RD,2,RD_Story15_s2_k24,24,4,0,12,1,28,28,gentle,gentle,RD_Story15_s2_k24_d4_dw28_ow28,Original
P078,Story15,Original,"nature,",368.5999999998603,Original,29,2,5.909712045235343,1,False,15,0,13.354139741288426,6,28.0,5.9485570460965835,Story15_Original_w29,-0.019578751273452433,RD,2,RD_Story15_s2_k24,24,5,0,12,1,29,29,"nature,","nature,",RD_Story15_s2_k24_d5_dw29_ow29,Original
P078,Story15,Original,they,278.8000000002212,Original,30,2,5.630494678887162,1,False,15,0,8.305859726259708,4,29.0,5.909712045235343,Story15_Original_w30,-0.28271502111274405,RD,2,RD_Story15_s2_k24,24,6,0,12,1,30,30,they,they,RD_Story15_s2_k24_d6_dw30_ow30,Original
P078,Story15,Original,gained,220.199999999897,Original,31,2,5.394536224288111,1,False,15,0,14.982033636307161,6,30.0,5.630494678887162,Story15_Original_w31,-0.4030827609312144,RD,2,RD_Story15_s2_k24,24,7,0,12,1,31,31,gained,gained,RD_Story15_s2_k24_d7_dw31_ow31,Original
P078,Story15,Original,enough,282.300000000103,Original,32,2,5.642970335259808,1,False,15,0,11.492776716745913,6,31.0,5.394536224288111,Story15_Original_w32,-0.05696630740918174,RD,2,RD_Story15_s2_k24,24,8,0,12,1,32,32,enough,enough,RD_Story15_s2_k24_d8_dw32_ow32,Original
P078,Story15,Original,confidence,358.1000000002095,Original,33,2,5.8808122770049716,1,False,15,0,14.44936564302822,10,32.0,5.642970335259808,Story15_Original_w33,0.0780286057335875,RD,2,RD_Story15_s2_k24,24,9,0,12,1,33,33,confidence,confidence,RD_Story15_s2_k24_d9_dw33_ow33,Original
P078,Story15,Original,to,263.3999999999069,Original,34,2,5.5736737893088275,1,False,15,0,5.216250016992825,2,33.0,5.8808122770049716,Story15_Original_w34,-0.3275719526091301,RD,2,RD_Story15_s2_k24,24,10,0,12,1,34,34,to,to,RD_Story15_s2_k24_d10_dw34_ow34,Original
P078,Story15,Original,and,432.9000000001397,Original,57,3,6.070506754448258,1,False,15,0,5.282087830355572,3,56.0,5.854498692034958,Story15_Original_w57,0.18015433959982907,RD,3,RD_Story15_s3_k56,56,1,0,6,2,57,57,and,and,RD_Story15_s3_k56_d1_dw57_ow57,Original
P078,Story15,Original,let,412.3000000000502,Original,58,3,6.021751239712976,1,False,15,0,11.294943948780524,3,57.0,6.070506754448258,Story15_Original_w58,0.0419755677825151,RD,3,RD_Story15_s3_k56,56,2,0,6,2,58,58,let,let,RD_Story15_s3_k56_d2_dw58_ow58,Original
P078,Story15,Original,a,319.4000000001433,Original,59,3,5.766444235781361,1,False,15,0,5.448508591452505,1,58.0,6.021751239712976,Story15_Original_w59,-0.19314757412270112,RD,3,RD_Story15_s3_k56,56,3,0,6,2,59,59,a,a,RD_Story15_s3_k56_d3_dw59_ow59,Original
P078,Story15,Original,child,517.0,Original,60,3,6.248042874508429,1,False,15,0,12.287712379549449,5,59.0,5.766444235781361,Story15_Original_w60,0.3941433410516133,RD,3,RD_Story15_s3_k56,56,4,0,6,2,60,60,child,child,RD_Story15_s3_k56_d4_dw60_ow60,Original
P078,Story15,Original,lead,483.3999999999651,Original,61,3,6.18084446826931,1,False,15,0,12.627787821147072,4,60.0,6.248042874508429,Story15_Original_w61,0.12757219659105168,RD,3,RD_Story15_s3_k56,56,5,0,6,2,61,61,lead,lead,RD_Story15_s3_k56_d5_dw61_ow61,Original
P078,Story15,Original,it.,557.2000000001281,Original,62,3,6.322924241905881,1,False,15,0,6.81035885291489,2,61.0,6.18084446826931,Story15_Original_w62,0.297470840919245,RD,3,RD_Story15_s3_k56,56,6,1,6,2,62,62,it.,it.,RD_Story15_s3_k56_d6_dw62_ow62,Original
P078,Story16,Original,sadly,318.0,Original,23,2,5.762051382780177,1,False,16,0,16.01509192488646,5,22.0,5.583120298249499,Story16_Original_w23,-0.015955503837207452,RD,2,RD_Story16_s2_k22,22,1,0,16,1,23,23,sadly,sadly,RD_Story16_s2_k22_d1_dw23_ow23,Original
P078,Story16,Original,discovered,349.3999999999069,Original,24,2,5.856217397699689,1,False,16,0,14.150208855799514,10,23.0,5.762051382780177,Story16_Original_w24,0.004136422396952888,RD,2,RD_Story16_s2_k22,22,2,0,16,1,24,24,discovered,discovered,RD_Story16_s2_k22_d2_dw24_ow24,Original
P078,Story16,Original,that,290.1999999999534,Original,25,2,5.670570340449927,1,False,16,0,6.6152870375779536,4,24.0,5.856217397699689,Story16_Original_w25,-0.2204935860744479,RD,2,RD_Story16_s2_k22,22,3,0,16,1,25,25,that,that,RD_Story16_s2_k22_d3_dw25_ow25,Original
