Participant,Story,Story_Version,Word,RT,Word_Condition,WordIndex,SentenceIndex,log_RT,N_Observations,RT_Replaced,StoryNumber,VersionOrder,FreqH,Length,prev_index,lag1_logRT,item_uid,resid_logRT,PositionInSentence,SentenceLength,RelativePosition,RelativeBin,DistType,MapSentenceIndex,Position,DistWordIndex,OriginalWordIndex,DistWord,OriginalWord,Offset,ItemID,Condition
P030,Story9,Original,the,377.4000000000233,Original,79,7,5.933305632934512,1,False,9,0,4.218934101564037,3,78.0,5.483966713236644,Story9_Original_w79,0.2516251407796526,5,23,0.22727272727272727,0.25,RD,7,K,79,79,some,the,0,RD_Story9_s7_d79_o79_K,Original
P030,Story9,Original,man,208.6999999762047,Original,80,7,5.340897813969138,1,False,9,0,10.563062107816481,3,79.0,5.933305632934512,Story9_Original_w80,-0.5268057121389855,6,23,0.2727272727272727,0.25,RD,7,K+1,80,80,man,man,1,RD_Story9_s7_d80_o80_K+1,Original
P030,Story9,Original,in,212.1000000238419,Original,81,7,5.357057861683045,1,False,9,0,5.748553568441418,2,80.0,5.340897813969138,Story9_Original_w81,-0.26539315014104226,7,23,0.3181818181818182,0.35,RD,7,K+2,81,81,in,in,2,RD_Story9_s7_d81_o81_K+2,Original
P030,Story9,Original,the,249.1999999284744,Original,82,7,5.518255786626277,1,False,9,0,4.218934101564037,3,81.0,5.357057861683045,Story9_Original_w82,-0.11088536703237839,8,23,0.36363636363636365,0.35,RD,7,K+3,82,82,the,the,3,RD_Story9_s7_d82_o82_K+3,Original
P030,Story9,Original,Bear,393.0,Original,92,7,5.973809611869261,1,False,9,0,14.250681648604482,4,91.0,5.537334266925009,Story9_Original_w92,0.27003534190755474,18,23,0.8181818181818182,0.85,RD,7,K-3,92,92,Bear,Bear,-3,RD_Story9_s7_d92_o92_K-3,Original
P030,Story9,Original,whisper,303.0000000001164,Original,93,7,5.713732805509753,1,False,9,0,17.472136950686878,7,92.0,5.973809611869261,Story9_Original_w93,-0.1707390723220259,19,23,0.8636363636363636,0.85,RD,7,K-2,93,93,whisper,whisper,-2,RD_Story9_s7_d93_o93_K-2,Original
P030,Story9,Original,in,271.2000000475673,Original,94,7,5.602856556241636,1,False,9,0,5.748553568441418,2,93.0,5.713732805509753,Story9_Original_w94,-0.17394542152361492,20,23,0.9090909090909091,0.95,RD,7,K-1,94,94,in,in,-1,RD_Story9_s7_d94_o94_K-1,Original
P030,Story9,Original,your,176.0999999998639,Original,95,7,5.171052015501387,1,False,9,0,8.204499011300468,4,94.0,5.602856556241636,Story9_Original_w95,-0.5598480041248219,21,23,0.9545454545454546,0.95,RD,7,K,95,95,her,your,0,RD_Story9_s7_d95_o95_K,Original
P030,Story9,Original,ear?”.,218.8999999761581,Original,96,7,5.388615004419901,1,False,9,0,15.182034301654912,3,95.0,5.171052015501387,Story9_Original_w96,-0.16352108619408856,22,23,1.0,0.95,RD,7,K+1,96,96,ear?”.,ear?”.,1,RD_Story9_s7_d96_o96_K+1,Original
P030,Story9,Original,ear?”.,218.8999999761581,Original,96,7,5.388615004419901,1,False,9,0,15.182034301654912,3,95.0,5.171052015501387,Story9_Original_w96,-0.16352108619408856,22,23,1.0,0.95,RD,7,K_END,96,96,ear?”.,ear?”.,4,RD_Story9_s7_d96_o96_K_END,Original
P030,Story12,Original,"could,",249.5999999046326,Original,18,2,5.519859636113192,1,False,12,0,9.764150423492437,5,17.0,5.448460025080546,Story12_Original_w18,-0.14712134623541573,6,24,0.2608695652173913,0.25,RD,2,K-3,18,18,"could,","could,",-3,RD_Story12_s2_d18_o18_K-3,Original
P030,Story12,Original,but,188.2000000476837,Original,19,2,5.237505227404646,1,False,12,0,7.871548214816321,3,18.0,5.519859636113192,Story12_Original_w19,-0.45903467291239863,7,24,0.30434782608695654,0.35,RD,2,K-2,19,19,but,but,-2,RD_Story12_s2_d19_o19_K-2,Original
P030,Story12,Original,when,283.5,Original,20,2,5.647212123167806,1,False,12,0,8.739275754853407,4,19.0,5.237505227404646,Story12_Original_w20,0.06756488773133906,8,24,0.34782608695652173,0.35,RD,2,K-1,20,20,when,when,-1,RD_Story12_s2_d20_o20_K-1,Original
P030,Story12,Original,he,310.0000000237487,Original,21,2,5.7365722975558,1,False,12,0,7.673002535434241,2,20.0,5.647212123167806,Story12_Original_w21,-0.012690603117684773,9,24,0.391304347826087,0.35,RD,2,K,21,21,she,he,0,RD_Story12_s2_d21_o21_K,Original
P030,Story12,Original,tried,255.3000000477768,Original,22,2,5.542439324434578,1,False,12,0,12.75165947930924,5,21.0,5.7365722975558,Story12_Original_w22,-0.24381803637920552,10,24,0.43478260869565216,0.45,RD,2,K+1,22,22,tried,tried,1,RD_Story12_s2_d22_o22_K+1,Original
P030,Story12,Original,to,210.1999999284744,Original,23,2,5.348059458102576,1,False,12,0,5.216250016992825,2,22.0,5.542439324434578,Story12_Original_w23,-0.35782826841676396,11,24,0.4782608695652174,0.45,RD,2,K+2,23,23,to,to,2,RD_Story12_s2_d23_o23_K+2,Original
P030,Story12,Original,pull,238.1000000238419,Original,24,2,5.472690753592951,1,False,12,0,13.884990202703845,4,23.0,5.348059458102576,Story12_Original_w24,-0.15272512664425175,12,24,0.5217391304347826,0.55,RD,2,K+3,24,24,pull,pull,3,RD_Story12_s2_d24_o24_K+3,Original
P030,Story12,Original,him.,280.9000000238884,Original,35,2,5.63799873419524,1,False,12,0,9.598413219013558,3,34.0,5.3977101102095775,Story12_Original_w35,-0.00797215371615323,23,24,1.0,0.95,RD,2,K_END,35,35,him.,him.,4,RD_Story12_s2_d35_o35_K_END,Original
P030,Story12,Original,unable,404.8999999761545,Original,44,3,6.003640122979223,1,False,12,0,14.58461167994529,6,43.0,5.265277512716505,Story12_Original_w44,0.4124953640765021,8,19,0.4444444444444444,0.45,RD,3,K-3,44,44,unable,unable,-3,RD_Story12_s3_d44_o44_K-3,Original
P030,Story12,Original,to,179.3000000715238,Original,45,3,5.189060381009993,1,False,12,0,5.216250016992825,2,44.0,6.003640122979223,Story12_Original_w45,-0.7077611107496944,9,19,0.5,0.45,RD,3,K-2,45,45,to,to,-2,RD_Story12_s3_d45_o45_K-2,Original
P030,Story12,Original,free,212.5,Original,46,3,5.358941988364471,1,False,12,0,11.193476309703684,4,45.0,5.189060381009993,Story12_Original_w46,-0.20064943416401793,10,19,0.5555555555555556,0.55,RD,3,K-1,46,46,free,free,-1,RD_Story12_s3_d46_o46_K-1,Original
P030,Story12,Original,his,211.2000000476837,Original,47,3,5.352805552057881,1,False,12,0,8.269790471552188,3,46.0,5.358941988364471,Story12_Original_w47,-0.27711561629851467,11,19,0.6111111111111112,0.65,RD,3,K,47,47,a,his,0,RD_Story12_s3_d47_o47_K,Original
P030,Story12,Original,"hand,",272.3000000715238,Original,48,3,5.606904399942379,1,False,12,0,11.925944020130295,4,47.0,5.352805552057881,Story12_Original_w48,-0.020476328560330437,12,19,0.6666666666666666,0.65,RD,3,K+1,48,48,"hand,","hand,",1,RD_Story12_s3_d48_o48_K+1,Original
P030,Story12,Original,he,346.39999997616,Original,49,3,5.847594176619458,1,False,12,0,7.673002535434241,2,48.0,5.606904399942379,Story12_Original_w49,0.1150183792380366,13,19,0.7222222222222222,0.75,RD,3,K+2,49,49,he,he,2,RD_Story12_s3_d49_o49_K+2,Original
P030,Story12,Original,started,246.89999997616,Original,50,3,5.5089833962545764,1,False,12,0,11.994930630321603,7,49.0,5.847594176619458,Story12_Original_w50,-0.3232362123709489,14,19,0.7777777777777778,0.75,RD,3,K+3,50,50,started,started,3,RD_Story12_s3_d50_o50_K+3,Original
P030,Story12,Original,frustration.,304.9000000238902,Original,54,3,5.719983854072563,1,False,12,0,16.70969148824714,11,53.0,5.298317366548036,Story12_Original_w54,0.11516083677360367,18,19,1.0,0.95,RD,3,K_END,54,54,frustration.,frustration.,4,RD_Story12_s3_d54_o54_K_END,Original
P030,Story12,Original,able,211.3999999761581,Original,67,4,5.353752073323356,1,False,12,0,11.86010620676755,4,66.0,5.325932533117161,Story12_Original_w67,-0.2625034214288524,12,19,0.6666666666666666,0.65,RD,4,K-3,67,67,able,able,-3,RD_Story12_s4_d67_o67_K-3,Original
P030,Story12,Original,to,203.8999999761581,Original,68,4,5.31762967746348,1,False,12,0,5.216250016992825,2,67.0,5.353752073323356,Story12_Original_w68,-0.31014290393642163,13,19,0.7222222222222222,0.75,RD,4,K-2,68,68,to,to,-2,RD_Story12_s4_d68_o68_K-2,Original
P030,Story12,Original,pull,225.2999999524327,Original,69,4,5.41743284722707,1,False,12,0,13.884990202703845,4,68.0,5.31762967746348,Story12_Original_w69,-0.19538532587000113,14,19,0.7777777777777778,0.75,RD,4,K-1,69,69,pull,pull,-1,RD_Story12_s4_d69_o69_K-1,Original
P030,Story12,Original,your,216.7999999521999,Original,70,4,5.378975269345011,1,False,12,0,8.204499011300468,4,69.0,5.41743284722707,Story12_Original_w70,-0.27516068777588565,15,19,0.8333333333333334,0.85,RD,4,K,70,70,my,your,0,RD_Story12_s4_d70_o70_K,Original
P030,Story12,Original,hand,215.6000000238419,Original,71,4,5.373424839145426,1,False,12,0,11.925944020130295,4,70.0,5.378975269345011,Story12_Original_w71,-0.2647899613551523,16,19,0.8888888888888888,0.85,RD,4,K+1,71,71,hand,hand,1,RD_Story12_s4_d71_o71_K+1,Original
P030,Story12,Original,out,231.2000000476837,Original,72,4,5.4432831370044665,1,False,12,0,8.702749878828293,3,71.0,5.373424839145426,Story12_Original_w72,-0.1926338258946707,17,19,0.9444444444444444,0.95,RD,4,K+2,72,72,out,out,2,RD_Story12_s4_d72_o72_K+2,Original
P030,Story12,Original,"easily.""",247.7999999523126,Original,73,4,5.512621969002598,1,False,12,0,13.586385122136509,6,72.0,5.4432831370044665,Story12_Original_w73,-0.15221581945798146,18,19,1.0,0.95,RD,4,K+3,73,73,"easily.""","easily.""",3,RD_Story12_s4_d73_o73_K+3,Original
P030,Story12,Original,"easily.""",247.7999999523126,Original,73,4,5.512621969002598,1,False,12,0,13.586385122136509,6,72.0,5.4432831370044665,Story12_Original_w73,-0.15221581945798146,18,19,1.0,0.95,RD,4,K_END,73,73,"easily.""","easily.""",4,RD_Story12_s4_d73_o73_K_END,Original
P030,Story16,Original,When,588.8000000238571,Original,19,2,6.378086567455185,1,False,16,0,8.739275754853407,4,18.0,6.993841227917132,Story16_Original_w19,0.07132904369479842,0,20,0.0,0.05,RD,2,K-3,19,19,When,When,-3,RD_Story16_s2_d19_o19_K-3,Original
P030,Story16,Original,he,380.7000000238204,Original,20,2,5.942011663451021,1,False,16,0,7.673002535434241,2,19.0,6.378086567455185,Story16_Original_w20,-0.10982792400637909,1,20,0.05263157894736842,0.05,RD,2,K-2,20,20,he,he,-2,RD_Story16_s2_d20_o20_K-2,Original
P030,Story16,Original,"arrived,",334.10000002384,Original,21,2,5.811440349434067,1,False,16,0,13.984369985062118,7,20.0,5.942011663451021,Story16_Original_w21,-0.05986740978046079,2,20,0.10526315789473684,0.15,RD,2,K-1,21,21,"arrived,","arrived,",-1,RD_Story16_s2_d21_o21_K-1,Original
P030,Story16,Original,he,395.9000000000251,Original,22,2,5.981161654112148,1,False,16,0,7.673002535434241,2,21.0,5.811440349434067,Story16_Original_w22,0.1639094661288638,3,20,0.15789473684210525,0.15,RD,2,K,22,22,she,he,0,RD_Story16_s2_d22_o22_K,Original
P030,Story16,Original,sadly,421.0,Original,23,2,6.042632833682381,1,False,16,0,16.01509192488646,5,22.0,5.981161654112148,Story16_Original_w23,0.15511726400949932,4,20,0.21052631578947367,0.25,RD,2,K+1,23,23,sadly,sadly,1,RD_Story16_s2_d23_o23_K+1,Original
P030,Story16,Original,discovered,536.200000000068,Original,24,2,6.284507225801986,1,False,16,0,14.150208855799514,10,23.0,6.042632833682381,Story16_Original_w24,0.3715430363388803,5,20,0.2631578947368421,0.25,RD,2,K+2,24,24,discovered,discovered,2,RD_Story16_s2_d24_o24_K+2,Original
P030,Story16,Original,that,427.2000000000116,Original,25,2,6.057252287646012,1,False,16,0,6.6152870375779536,4,24.0,6.284507225801986,Story16_Original_w25,0.04415386478967154,6,20,0.3157894736842105,0.35,RD,2,K+3,25,25,that,that,3,RD_Story16_s2_d25_o25_K+3,Original
P030,Story16,Original,reach.,479.0,Original,38,2,6.171700597410915,1,False,16,0,13.486967755612671,5,37.0,5.757639147145688,Story16_Original_w38,0.37672171459057413,19,20,1.0,0.95,RD,2,K_END,38,38,reach.,reach.,4,RD_Story16_s2_d38_o38_K_END,Original
P030,Story16,Original,He,680.2999999523163,Original,39,3,6.522533877280923,1,False,16,0,7.673002535434241,2,38.0,6.171700597410915,Story16_Original_w39,0.556136575434655,0,19,0.0,0.05,RD,3,K,39,39,They,He,0,RD_Story16_s3_d39_o39_K,Original
P030,Story16,Original,tried,581.9000000238302,Original,40,3,6.366298611703576,1,False,16,0,12.75165947930924,5,39.0,6.522533877280923,Story16_Original_w40,0.2546588920024835,1,19,0.05555555555555555,0.05,RD,3,K+1,40,40,tried,tried,1,RD_Story16_s3_d40_o40_K+1,Original
P030,Story16,Original,everything,979.5000000000582,Original,41,3,6.887042237384654,1,False,16,0,11.492776716745913,10,40.0,6.366298611703576,Story16_Original_w41,0.8400827775923485,2,19,0.1111111111111111,0.15,RD,3,K+2,41,41,everything,everything,2,RD_Story16_s3_d41_o41_K+2,Original
P030,Story16,Original,he,381.1000000237837,Original,42,3,5.943061807942223,1,False,16,0,7.673002535434241,2,41.0,6.887042237384654,Story16_Original_w42,-0.31948171304414075,3,19,0.16666666666666666,0.15,RD,3,K+3,42,42,he,he,3,RD_Story16_s3_d42_o42_K+3,Original
P030,Story16,Original,vain.,681.5999999999767,Original,57,3,6.524442975515072,1,False,16,0,17.472136950686878,4,56.0,6.191134742431815,Story16_Original_w57,0.5500000794400508,18,19,1.0,0.95,RD,3,K_END,57,57,vain.,vain.,4,RD_Story16_s3_d57_o57_K_END,Original
P030,Story16,Original,his,311.5,Original,78,4,5.741399338227508,1,False,16,0,8.269790471552188,3,77.0,5.512218336399013,Story16_Original_w78,0.04802288023398482,20,32,0.6451612903225806,0.65,RD,4,K-3,78,78,his,his,-3,RD_Story16_s4_d78_o78_K-3,Original
P030,Story16,Original,"beak,",328.6000000238419,Original,79,4,5.7948412056757235,1,False,16,0,18.931568569324174,4,78.0,5.741399338227508,Story16_Original_w79,0.006585485246506373,21,32,0.6774193548387096,0.65,RD,4,K-2,79,79,"beak,","beak,",-2,RD_Story16_s4_d79_o79_K-2,Original
P030,Story16,Original,raising,418.1000000238419,Original,80,4,6.035720638419543,1,False,16,0,15.182034301654912,7,79.0,5.7948412056757235,Story16_Original_w80,0.22534037482916425,22,32,0.7096774193548387,0.75,RD,4,K-1,80,80,raising,raising,-1,RD_Story16_s4_d80_o80_K-1,Original
P030,Story16,Original,the,319.6999999284744,Original,81,4,5.7673830558420685,1,False,16,0,4.218934101564037,3,80.0,6.035720638419543,Story16_Original_w81,-0.14271953522013447,23,32,0.7419354838709677,0.75,RD,4,K,81,81,some,the,0,RD_Story16_s4_d81_o81_K,Original
P030,Story16,Original,water,281.3999999761581,Original,82,4,5.639777144595563,1,False,16,0,11.560881162516957,5,81.0,5.7673830558420685,Story16_Original_w82,-0.15923564532430845,24,32,0.7741935483870968,0.75,RD,4,K+1,82,82,water,water,1,RD_Story16_s4_d82_o82_K+1,Original
P030,Story16,Original,level,355.1000000238419,Original,83,4,5.872399440016183,1,False,16,0,11.925944020130295,5,82.0,5.639777144595563,Story16_Original_w83,0.1262145662189731,25,32,0.8064516129032258,0.85,RD,4,K+2,83,83,level,level,2,RD_Story16_s4_d83_o83_K+2,Original
P030,Story16,Original,within,385.2999999523163,Original,84,4,5.954022251508355,1,False,16,0,11.828280760912152,6,83.0,5.872399440016183,Story16_Original_w84,0.11153344483924243,26,32,0.8387096774193549,0.85,RD,4,K+3,84,84,within,within,3,RD_Story16_s4_d84_o84_K+3,Original
P030,Story16,Original,reach,295.9000000238302,Original,85,4,5.6900215594866985,1,False,16,0,13.486967755612671,5,84.0,5.954022251508355,Story16_Original_w85,-0.18625849554295737,27,32,0.8709677419354839,0.85,RD,4,K-3,85,85,reach,reach,-3,RD_Story16_s4_d85_o85_K-3,Original
P030,Story16,Original,and,310.1999999284744,Original,86,4,5.7372172505118595,1,False,16,0,5.282087830355572,3,85.0,5.6900215594866985,Story16_Original_w86,-0.029768444419518758,28,32,0.9032258064516129,0.95,RD,4,K-2,86,86,and,and,-2,RD_Story16_s4_d86_o86_K-2,Original
P030,Story16,Original,saving,419.7999999999302,Original,87,4,6.0397784073863665,1,False,16,0,14.649870319225345,6,86.0,5.7372172505118595,Story16_Original_w87,0.2532540407549613,29,32,0.9354838709677419,0.95,RD,4,K-1,87,87,saving,saving,-1,RD_Story16_s4_d87_o87_K-1,Original
P030,Story16,Original,his,516.9000000477536,Original,88,4,6.247849432294378,1,False,16,0,8.269790471552188,3,87.0,6.0397784073863665,Story16_Original_w88,0.33606695448922874,30,32,0.967741935483871,0.95,RD,4,K,88,88,the,his,0,RD_Story16_s4_d88_o88_K,Original
P030,Story16,Original,life.,378.8999999761581,Original,89,4,5.9372723179616305,1,False,16,0,10.331655727137047,4,88.0,6.247849432294378,Story16_Original_w89,-0.060650045872485236,31,32,1.0,0.95,RD,4,K+1,89,89,life.,life.,1,RD_Story16_s4_d89_o89_K+1,Original
P030,Story16,Original,life.,378.8999999761581,Original,89,4,5.9372723179616305,1,False,16,0,10.331655727137047,4,88.0,6.247849432294378,Story16_Original_w89,-0.060650045872485236,31,32,1.0,0.95,RD,4,K_END,89,89,life.,life.,4,RD_Story16_s4_d89_o89_K_END,Original
P031,Story5,Original,in,606.0,Original,31,2,6.406879986069314,1,False,5,0,5.748553568441418,2,30.0,6.421784856291861,Story5_Original_w31,0.26851607772117436,8,13,0.6666666666666666,0.65,RD,2,K-3,31,31,in,in,-3,RD_Story5_s2_d31_o31_K-3,Original
P031,Story5,Original,reverence,320.5,Original,32,2,5.7698822763607245,1,False,5,0,19.200385327751974,9,31.0,6.406879986069314,Story5_Original_w32,-0.36231112447530833,9,13,0.75,0.75,RD,2,K-2,32,32,reverence,reverence,-2,RD_Story5_s2_d32_o32_K-2,Original
P031,Story5,Original,to,451.2999999523163,Original,33,2,6.112132306727297,1,False,5,0,5.216250016992825,2,32.0,5.7698822763607245,Story5_Original_w33,0.24365130957298575,10,13,0.8333333333333334,0.85,RD,2,K-1,33,33,to,to,-1,RD_Story5_s2_d33_o33_K-1,Original
P031,Story5,Original,the,464.8999999046209,Original,34,2,6.141822328491378,1,False,5,0,4.218934101564037,3,33.0,6.112132306727297,Story5_Original_w34,0.1316523161451597,11,13,0.9166666666666666,0.95,RD,2,K,34,34,a,the,0,RD_Story5_s2_d34_o34_K,Original
P031,Story5,Original,statue.,490.1000000953791,Original,35,2,6.194609452110113,1,False,5,0,16.310982158872296,6,34.0,6.141822328491378,Story5_Original_w35,0.17214798740003712,12,13,1.0,0.95,RD,2,K+1,35,35,statue.,statue.,1,RD_Story5_s2_d35_o35_K+1,Original
P031,Story5,Original,statue.,490.1000000953791,Original,35,2,6.194609452110113,1,False,5,0,16.310982158872296,6,34.0,6.141822328491378,Story5_Original_w35,0.17214798740003712,12,13,1.0,0.95,RD,2,K_END,35,35,statue.,statue.,4,RD_Story5_s2_d35_o35_K_END,Original
P031,Story5,Original,showing,381.3999998569489,Original,41,3,5.94384869279125,1,False,5,0,13.68554058879607,7,40.0,5.9488179726353385,Story5_Original_w41,0.0012896230632906125,5,20,0.2631578947368421,0.25,RD,3,K-3,41,41,showing,showing,-3,RD_Story5_s3_d41_o41_K-3,Original
P031,Story5,Original,respect,325.9999999523279,Original,42,3,5.7868973812204745,1,False,5,0,13.190101582923027,7,41.0,5.94384869279125,Story5_Original_w42,-0.15360444291259778,6,20,0.3157894736842105,0.35,RD,3,K-2,42,42,respect,respect,-2,RD_Story5_s3_d42_o42_K-2,Original
P031,Story5,Original,to,320.2000000476837,Original,43,3,5.768945800711533,1,False,5,0,5.216250016992825,2,42.0,5.7868973812204745,Story5_Original_w43,-0.10657932569642092,7,20,0.3684210526315789,0.35,RD,3,K-1,43,43,to,to,-1,RD_Story5_s3_d43_o43_K-1,Original
P031,Story5,Original,"him,",365.7000000476837,Original,44,3,5.901813325285725,1,False,5,0,9.598413219013558,3,43.0,5.768945800711533,Story5_Original_w44,0.03372002221676684,8,20,0.42105263157894735,0.45,RD,3,K,44,44,"them,","him,",0,RD_Story5_s3_d44_o44_K,Original
P031,Story5,Original,became,358.4000000953674,Original,45,3,5.881649681366867,1,False,5,0,12.79201721692538,6,44.0,5.901813325285725,Story5_Original_w45,-0.04144980734870796,9,20,0.47368421052631576,0.45,RD,3,K+1,45,45,became,became,1,RD_Story5_s3_d45_o45_K+1,Original
P031,Story5,Original,"proud,",345.6000001430511,Original,46,3,5.8452820373438215,1,False,5,0,14.017482472311452,5,45.0,5.881649681366867,Story5_Original_w46,-0.06946984992235894,10,20,0.5263157894736842,0.55,RD,3,K+2,46,46,"proud,","proud,",2,RD_Story5_s3_d46_o46_K+2,Original
P031,Story5,Original,puffed,319.3000000476859,Original,47,3,5.766131099870082,1,False,5,0,20.264357656843302,6,46.0,5.8452820373438215,Story5_Original_w47,-0.13356484814327807,11,20,0.5789473684210527,0.55,RD,3,K+3,47,47,puffed,puffed,3,RD_Story5_s3_d47_o47_K+3,Original
P031,Story5,Original,further.,669.2000000476837,Original,55,3,6.5060829691839235,1,False,5,0,12.259143227352679,7,54.0,5.5302224231526855,Story5_Original_w55,0.736819402472829,19,20,1.0,0.95,RD,3,K_END,55,55,further.,further.,4,RD_Story5_s3_d55_o55_K_END,Original
P031,Story5,Original,Seeing,466.7999999523308,Original,56,4,6.145900900310282,1,False,5,0,13.150208855799514,6,55.0,6.5060829691839235,Story5_Original_w56,-0.02736181165642826,0,16,0.0,0.05,RD,4,K-1,56,56,Seeing,Seeing,-1,RD_Story5_s4_d56_o56_K-1,Original
P031,Story5,Original,the,483.2999999523163,Original,57,4,6.180637578752376,1,False,5,0,4.218934101564037,3,56.0,6.145900900310282,Story5_Original_w57,0.15648761507039044,1,16,0.06666666666666667,0.05,RD,4,K,57,57,some,the,0,RD_Story5_s4_d57_o57_K,Original
P031,Story5,Original,donkey,493.7000000476837,Original,58,4,6.201928045361401,1,False,5,0,17.871521185654235,6,57.0,6.180637578752376,Story5_Original_w58,0.16339735027604263,2,16,0.13333333333333333,0.15,RD,4,K+1,58,58,donkey,donkey,1,RD_Story5_s4_d58_o58_K+1,Original
P031,Story5,Original,"stop,",375.2999999999993,Original,59,4,5.927725706140973,1,False,5,0,11.560881162516957,4,58.0,6.201928045361401,Story5_Original_w59,-0.11961908676514543,3,16,0.2,0.15,RD,4,K+2,59,59,"stop,","stop,",2,RD_Story5_s4_d59_o59_K+2,Original
P031,Story5,Original,the,326.1000000476779,Original,60,4,5.7872040829414795,1,False,5,0,4.218934101564037,3,59.0,5.927725706140973,Story5_Original_w60,-0.14662294236693452,4,16,0.26666666666666666,0.25,RD,4,K+3,60,60,the,the,3,RD_Story5_s4_d60_o60_K+3,Original
P031,Story5,Original,animal!,384.4000000953674,Original,71,4,5.951683677344231,1,False,5,0,13.918106309517611,6,70.0,5.9348941953672965,Story5_Original_w71,0.014888949804195306,15,16,1.0,0.95,RD,4,K_END,71,71,animal!,animal!,4,RD_Story5_s4_d71_o71_K_END,Original
P031,Story5,Original,It’s,458.4000000000087,Original,72,5,6.127742165400549,1,False,5,0,8.868173488035664,4,71.0,5.951683677344231,Story5_Original_w72,0.18399671483399782,0,12,0.0,0.05,RD,5,K-2,72,72,It’s,It’s,-2,RD_Story5_s5_d72_o72_K-2,Original
P031,Story5,Original,not,385.3999999999942,Original,73,5,5.954281755980251,1,False,5,0,7.673002535434241,3,72.0,6.127742165400549,Story5_Original_w73,-0.06235062395240476,1,12,0.09090909090909091,0.05,RD,5,K-1,73,73,not,not,-1,RD_Story5_s5_d73_o73_K-1,Original
P031,Story5,Original,you,377.3999999523185,Original,74,5,5.933305632808108,1,False,5,0,6.710283551513701,3,73.0,5.954281755980251,Story5_Original_w74,-0.011515403355716103,2,12,0.18181818181818182,0.15,RD,5,K,74,74,her,you,0,RD_Story5_s5_d74_o74_K,Original
P031,Story5,Original,they,410.7000000476837,Original,75,5,6.017863021078616,1,False,5,0,8.305859726259708,4,74.0,5.933305632808108,Story5_Original_w75,0.08172594684642931,3,12,0.2727272727272727,0.25,RD,5,K+1,75,75,they,they,1,RD_Story5_s5_d75_o75_K+1,Original
P031,Story5,Original,are,488.2000000476837,Original,76,5,6.190725158056532,1,False,5,0,7.50635266602479,3,75.0,6.017863021078616,Story5_Original_w76,0.21958194209101656,4,12,0.36363636363636365,0.35,RD,5,K+2,76,76,are,are,2,RD_Story5_s5_d76_o76_K+2,Original
P031,Story5,Original,bowing,455.1999999999971,Original,77,5,6.120736882812115,1,False,5,0,19.435873406700104,6,76.0,6.190725158056532,Story5_Original_w77,0.0780300035033532,5,12,0.45454545454545453,0.45,RD,5,K+3,77,77,bowing,bowing,3,RD_Story5_s5_d77_o77_K+3,Original
P031,Story5,Original,donkey.,359.2000000953703,Original,83,5,5.883879336693552,1,False,5,0,17.871521185654235,6,82.0,6.213207117315526,Story5_Original_w83,-0.16813490969880007,11,12,1.0,0.95,RD,5,K_END,83,83,donkey.,donkey.,4,RD_Story5_s5_d83_o83_K_END,Original
P031,Story9,Original,The,445.4000000476844,Original,31,3,6.098972754930327,1,False,9,0,4.218934101564037,3,30.0,5.97406403218522,Story9_Original_w31,0.14596200076783905,0,11,0.0,0.05,RD,3,K-3,31,31,The,The,-3,RD_Story9_s3_d31_o31_K-3,Original
P031,Story9,Original,"other,",396.2999999999956,Original,32,3,5.982171500196378,1,False,9,0,9.429731384421878,5,31.0,6.098972754930327,Story9_Original_w32,-0.022550553730429357,1,11,0.1,0.05,RD,3,K-2,32,32,"other,","other,",-2,RD_Story9_s3_d32_o32_K-2,Original
P031,Story9,Original,realizing,707.2000000476837,Original,33,3,6.56131351139086,1,False,9,0,16.70969148824714,9,32.0,5.982171500196378,Story9_Original_w33,0.6049463246315048,2,11,0.2,0.15,RD,3,K-1,33,33,realizing,realizing,-1,RD_Story9_s3_d33_o33_K-1,Original
P031,Story9,Original,he,575.2999999523199,Original,34,3,6.3548916437863685,1,False,9,0,7.673002535434241,2,33.0,6.56131351139086,Story9_Original_w34,0.15876389036024907,3,11,0.3,0.25,RD,3,K,34,34,it,he,0,RD_Story9_s3_d34_o34_K,Original
P031,Story9,Original,couldn’t,431.3000001907349,Original,35,3,6.06680390409603,1,False,9,0,12.989054063984934,8,34.0,6.3548916437863685,Story9_Original_w35,-0.043866702390968015,4,11,0.4,0.35,RD,3,K+1,35,35,couldn’t,couldn’t,1,RD_Story9_s3_d35_o35_K+1,Original
P031,Story9,Original,"escape,",459.5,Original,36,3,6.1301389417957415,1,False,9,0,14.482007194710938,6,35.0,6.06680390409603,Story9_Original_w36,0.13873455737997897,5,11,0.5,0.45,RD,3,K+2,36,36,"escape,","escape,",2,RD_Story9_s3_d36_o36_K+2,Original
P031,Story9,Original,lay,501.8999999046318,Original,37,3,6.2184008964708735,1,False,9,0,14.482007194710938,3,36.0,6.1301389417957415,Story9_Original_w37,0.20077626859975517,6,11,0.6,0.55,RD,3,K+3,37,37,lay,lay,3,RD_Story9_s3_d37_o37_K+3,Original
P031,Story9,Original,ground.,423.0,Original,41,3,6.0473721790462776,1,False,9,0,12.79201721692538,6,40.0,6.217404185914395,Story9_Original_w41,-0.0063796231202246645,10,11,1.0,0.95,RD,3,K_END,41,41,ground.,ground.,4,RD_Story9_s3_d41_o41_K_END,Original
