DistType,Story,PerturbationID,Distance,AtBoundary,DistWordIndex,OriginalWordIndex,DistSurprisal,OriginalSurprisal,DeltaSurprisal,RepresentationDistance
CD,Story9,CD_Story9_s5_k52,6,0,58,58,10.278301239013672,11.015216827392578,-0.7369155883789062,0.007861077785491943
CD,Story9,CD_Story9_s5_k52,7,0,59,59,10.541006088256836,10.114497184753418,0.42650890350341797,0.0015824437141418457
CD,Story9,CD_Story9_s5_k52,8,0,60,60,0.9884524941444397,0.8302303552627563,0.15822213888168335,0.002045154571533203
CD,Story9,CD_Story9_s5_k52,9,0,61,61,4.234545707702637,4.355854511260986,-0.12130880355834961,0.0014327168464660645
CD,Story9,CD_Story9_s5_k52,10,0,62,62,1.1741634607315063,1.121168613433838,0.05299484729766846,0.001828312873840332
CD,Story9,CD_Story9_s8_k116,0,0,116,116,18.41500473022461,6.454729080200195,11.960275650024414,0.017826616764068604
CD,Story9,CD_Story9_s8_k116,1,0,117,117,3.3769783973693848,2.534627676010132,0.8423507213592529,0.0045969486236572266
CD,Story9,CD_Story9_s8_k116,2,0,118,118,5.589182376861572,5.389354228973389,0.1998281478881836,0.00827401876449585
CD,Story9,CD_Story9_s8_k116,3,1,119,119,9.655649185180664,10.232621192932129,-0.5769720077514648,0.0012154579162597656
CD,Story10,CD_Story10_s3_k65,0,0,65,65,17.303955078125,9.248614311218262,8.055340766906738,0.06334680318832397
CD,Story10,CD_Story10_s3_k65,1,0,66,66,3.8021740913391113,3.184570074081421,0.6176040172576904,0.008283138275146484
CD,Story10,CD_Story10_s3_k65,2,0,67,67,7.4124298095703125,7.472511291503906,-0.06008148193359375,0.008869767189025879
CD,Story10,CD_Story10_s3_k65,3,0,68,68,1.8633681535720825,0.7908910512924194,1.072477102279663,0.01230931282043457
CD,Story10,CD_Story10_s3_k65,4,1,69,69,4.926536560058594,3.7297887802124023,1.1967477798461914,0.002915024757385254
CD,Story10,CD_Story10_s5_k94,0,0,94,94,16.70162010192871,13.851354598999023,2.8502655029296875,0.045972347259521484
CD,Story10,CD_Story10_s5_k94,1,0,95,95,4.279002666473389,4.848960876464844,-0.5699582099914551,0.06817549467086792
CD,Story10,CD_Story10_s5_k94,2,0,96,96,9.829732894897461,3.148127794265747,6.681605100631714,0.020316362380981445
CD,Story10,CD_Story10_s5_k94,3,0,97,97,7.7563605308532715,7.781338214874268,-0.024977684020996094,0.01729196310043335
CD,Story10,CD_Story10_s5_k94,4,0,98,98,1.606330156326294,0.8065547347068787,0.7997754216194153,0.008877873420715332
CD,Story10,CD_Story10_s5_k94,5,0,99,99,0.5846008658409119,0.30463752150535583,0.27996334433555603,0.024189651012420654
CD,Story10,CD_Story10_s5_k94,6,0,100,100,5.072011947631836,3.2214395999908447,1.8505723476409912,0.015517234802246094
CD,Story10,CD_Story10_s5_k94,7,0,101,101,6.967438220977783,6.970657825469971,-0.0032196044921875,0.0106431245803833
CD,Story10,CD_Story10_s5_k94,8,0,102,102,0.5341634750366211,0.4827866554260254,0.0513768196105957,0.007667362689971924
CD,Story10,CD_Story10_s5_k94,9,1,103,103,2.406383514404297,1.5288195610046387,0.8775639533996582,0.0017044544219970703
CD,Story11,CD_Story11_s2_k22,0,0,22,22,13.343046188354492,0.3846311569213867,12.958415031433105,0.059019625186920166
CD,Story11,CD_Story11_s2_k22,1,0,23,23,3.77817964553833,4.719465732574463,-0.9412860870361328,0.009006977081298828
CD,Story11,CD_Story11_s2_k22,2,1,24,24,2.6928648948669434,2.6675209999084473,0.025343894958496094,0.004638314247131348
CD,Story11,CD_Story11_s4_k64,0,0,64,64,18.211244583129883,11.962924003601074,6.248320579528809,0.006036639213562012
CD,Story11,CD_Story11_s4_k64,1,0,65,65,3.6882846355438232,4.150475025177002,-0.4621903896331787,0.0039027929306030273
CD,Story11,CD_Story11_s4_k64,2,0,66,66,3.868515729904175,4.137116432189941,-0.2686007022857666,0.008596956729888916
CD,Story11,CD_Story11_s4_k64,3,1,67,67,7.946760654449463,7.475601673126221,0.4711589813232422,0.002417922019958496
CD,Story11,CD_Story11_s7_k100,0,0,100,100,9.906037330627441,2.0639376640319824,7.842099666595459,0.08452028036117554
CD,Story11,CD_Story11_s7_k100,1,0,101,101,1.4753130674362183,3.857426166534424,-2.3821130990982056,0.007582962512969971
CD,Story11,CD_Story11_s7_k100,2,0,102,102,0.6447660326957703,0.5349015593528748,0.10986447334289551,0.006057143211364746
CD,Story11,CD_Story11_s7_k100,3,0,103,103,13.652165412902832,13.118282318115234,0.5338830947875977,0.0048024654388427734
CD,Story11,CD_Story11_s7_k100,4,0,104,104,0.9860983490943909,0.6220006942749023,0.3640976548194885,0.002336263656616211
CD,Story11,CD_Story11_s7_k100,5,1,105,105,4.8270978927612305,4.77232551574707,0.054772377014160156,0.002023756504058838
CD,Story12,CD_Story12_s2_k33,0,0,33,33,19.591272354125977,0.039682965725660324,19.551589388400316,0.07828456163406372
CD,Story12,CD_Story12_s2_k33,1,0,34,34,7.225693702697754,5.193915367126465,2.031778335571289,0.0013899803161621094
CD,Story12,CD_Story12_s2_k33,2,1,35,35,4.936794281005859,5.011531352996826,-0.0747370719909668,0.008734643459320068
CD,Story12,CD_Story12_s3_k48,0,0,48,48,12.47651481628418,1.075054407119751,11.401460409164429,0.00345611572265625
CD,Story12,CD_Story12_s3_k48,1,0,49,49,0.5252147912979126,0.5318439602851868,-0.00662916898727417,0.012463808059692383
CD,Story12,CD_Story12_s3_k48,2,0,50,50,4.355042457580566,4.636677265167236,-0.2816348075866699,0.007836103439331055
CD,Story12,CD_Story12_s3_k48,3,0,51,51,0.9575788378715515,1.0928672552108765,-0.13528841733932495,0.006597399711608887
CD,Story12,CD_Story12_s3_k48,4,0,52,52,5.352138996124268,4.232686996459961,1.1194519996643066,0.003346741199493408
